lr-AdamW/pg3,_timestamp,trainer/global_step,_step,lr-AdamW/pg4,lr-AdamW/pg1,lr-AdamW/pg2,_runtime,epoch,train/loss_step,val/mae_epoch,val/loss,val/mae,val/r2,train/loss_epoch,train/mae,test/r2,test/mae_epoch,test/mae
4.2169959843158726e-05,1770721330.28207,6679,2156,4.2169959843158726e-05,0.0004216995984315872,0.0004216995984315872,2227.56611834,,,,,,,,,,,
,1770721330.426415,6679,2157,,,,2227.710387392,77.0,0.04105079174041748,,,,,,,,,
4.214747101068497e-05,1770721333.3129375,6689,2158,4.214747101068497e-05,0.0004214747101068497,0.0004214747101068497,2230.597148187,,,,,,,,,,,
4.214747101068497e-05,1770721333.4722476,6689,2159,4.214747101068497e-05,0.0004214747101068497,0.0004214747101068497,2230.756286957,,,,,,,,,,,
,1770721333.616128,6689,2160,,,,2230.900106392,77.0,0.03993396461009979,,,,,,,,,
4.2124958336353306e-05,1770721336.5056427,6699,2161,4.2124958336353306e-05,0.00042124958336353305,0.00042124958336353305,2233.792068567,,,,,,,,,,,
4.2124958336353306e-05,1770721336.6649747,6699,2162,4.2124958336353306e-05,0.00042124958336353305,0.00042124958336353305,2233.952055945,,,,,,,,,,,
,1770721336.8091984,6699,2163,,,,2234.093251297,77.0,0.032455556094646454,,,,,,,,,
,1770721340.7030563,6707,2164,,,,2237.987326908,77.0,,5.249085426330566,0.08457773923873901,5.249085426330566,0.9161540865898132,,,,,
,1770721340.7047846,6707,2165,,,,2237.988720236,77.0,,,,,,0.04358300194144249,4.1849775314331055,,,
4.210241734981537e-05,1770721341.1825364,6709,2166,4.210241734981537e-05,0.0004210241734981537,0.0004210241734981537,2238.46659892,,,,,,,,,,,
4.210241734981537e-05,1770721341.40353,6709,2167,4.210241734981537e-05,0.0004210241734981537,0.0004210241734981537,2238.687589802,,,,,,,,,,,
,1770721341.5472121,6709,2168,,,,2238.831286611,78.0,0.023533303290605545,,,,,,,,,
4.207984954118729e-05,1770721344.64954,6719,2169,4.207984954118729e-05,0.0004207984954118729,0.0004207984954118729,2241.93366453,,,,,,,,,,,
4.207984954118729e-05,1770721344.864524,6719,2170,4.207984954118729e-05,0.0004207984954118729,0.0004207984954118729,2242.148544127,,,,,,,,,,,
,1770721345.008626,6719,2171,,,,2242.292682191,78.0,0.03875505551695824,,,,,,,,,
4.205725640058518e-05,1770721348.289802,6729,2172,4.205725640058518e-05,0.00042057256400585176,0.00042057256400585176,2245.576333442,,,,,,,,,,,
4.205725640058518e-05,1770721348.452008,6729,2173,4.205725640058518e-05,0.00042057256400585176,0.00042057256400585176,2245.739058893,,,,,,,,,,,
,1770721348.596407,6729,2174,,,,2245.880547656,78.0,0.030477873980998993,,,,,,,,,
4.203463792800903e-05,1770721351.489968,6739,2175,4.203463792800903e-05,0.00042034637928009034,0.00042034637928009034,2248.774158045,,,,,,,,,,,
4.203463792800903e-05,1770721351.678157,6739,2176,4.203463792800903e-05,0.00042034637928009034,0.00042034637928009034,2248.965092654,,,,,,,,,,,
,1770721351.822461,6739,2177,,,,2249.10649653,78.0,0.05172208324074745,,,,,,,,,
4.2011992633342745e-05,1770721354.7460997,6749,2178,4.2011992633342745e-05,0.00042011992633342744,0.00042011992633342744,2252.030276716,,,,,,,,,,,
4.2011992633342745e-05,1770721354.90589,6749,2179,4.2011992633342745e-05,0.00042011992633342744,0.00042011992633342744,2252.193089538,,,,,,,,,,,
,1770721355.050934,6749,2180,,,,2252.335011243,78.0,0.02904028818011284,,,,,,,,,
4.1989322006702424e-05,1770721358.0935457,6759,2181,4.1989322006702424e-05,0.00041989322006702424,0.00041989322006702424,2255.377666357,,,,,,,,,,,
4.1989322006702424e-05,1770721358.3085291,6759,2182,4.1989322006702424e-05,0.00041989322006702424,0.00041989322006702424,2255.59265054,,,,,,,,,,,
,1770721358.4526694,6759,2183,,,,2255.73667367,78.0,0.029726020991802216,,,,,,,,,
4.1966626048088076e-05,1770721361.5431027,6769,2184,4.1966626048088076e-05,0.00041966626048088075,0.00041966626048088075,2258.827300866,,,,,,,,,,,
4.1966626048088076e-05,1770721361.702945,6769,2185,4.1966626048088076e-05,0.00041966626048088075,0.00041966626048088075,2258.990103672,,,,,,,,,,,
,1770721361.8470397,6769,2186,,,,2259.131022246,78.0,0.03158631548285484,,,,,,,,,
4.194390177726746e-05,1770721364.734466,6779,2187,4.194390177726746e-05,0.0004194390177726746,0.0004194390177726746,2262.018672589,,,,,,,,,,,
4.194390177726746e-05,1770721364.893934,6779,2188,4.194390177726746e-05,0.0004194390177726746,0.0004194390177726746,2262.17797286,,,,,,,,,,,
,1770721365.0379636,6779,2189,,,,2262.321946415,78.0,0.0583086833357811,,,,,,,,,
4.192115366458893e-05,1770721367.9919403,6789,2190,4.192115366458893e-05,0.0004192115366458893,0.0004192115366458893,2265.279091909,,,,,,,,,,,
4.192115366458893e-05,1770721368.1507545,6789,2191,4.192115366458893e-05,0.0004192115366458893,0.0004192115366458893,2265.437056908,,,,,,,,,,,
,1770721368.294741,6789,2192,,,,2265.578767264,78.0,0.04153190180659294,,,,,,,,,
,1770721370.9125242,6793,2193,,,,2268.196662551,78.0,,5.139614105224609,0.08177311718463898,5.139612674713135,0.9189243912696838,,,,,
,1770721372.518034,6793,2194,,,,2269.802273001,78.0,,,,,,0.04089920222759247,4.024533748626709,,,
4.1898378729820255e-05,1770721374.1436193,6799,2195,4.1898378729820255e-05,0.00041898378729820254,0.00041898378729820254,2271.430100062,,,,,,,,,,,
4.1898378729820255e-05,1770721374.3029544,6799,2196,4.1898378729820255e-05,0.00041898378729820254,0.00041898378729820254,2271.588193484,,,,,,,,,,,
,1770721374.446992,6799,2197,,,,2271.730959199,79.0,0.05526864528656006,,,,,,,,,
4.187557697296143e-05,1770721377.3768282,6809,2198,4.187557697296143e-05,0.0004187557697296143,0.0004187557697296143,2274.66099682,,,,,,,,,,,
4.187557697296143e-05,1770721377.5362613,6809,2199,4.187557697296143e-05,0.0004187557697296143,0.0004187557697296143,2274.823079701,,,,,,,,,,,
,1770721377.6800668,6809,2200,,,,2274.96408895,79.0,0.03115084208548069,,,,,,,,,
4.1852751374244695e-05,1770721380.5658598,6819,2201,4.1852751374244695e-05,0.0004185275137424469,0.0004185275137424469,2277.853101686,,,,,,,,,,,
4.1852751374244695e-05,1770721380.7247577,6819,2202,4.1852751374244695e-05,0.0004185275137424469,0.0004185275137424469,2278.011058371,,,,,,,,,,,
,1770721380.868875,6819,2203,,,,2278.152928817,79.0,0.04621262103319168,,,,,,,,,
4.182990044355393e-05,1770721383.754576,6829,2204,4.182990044355393e-05,0.00041829900443553924,0.00041829900443553924,2281.041076055,,,,,,,,,,,
4.182990044355393e-05,1770721383.913442,6829,2205,4.182990044355393e-05,0.00041829900443553924,0.00041829900443553924,2281.197531509,,,,,,,,,,,
,1770721384.0576246,6829,2206,,,,2281.341598043,79.0,0.022070471197366714,,,,,,,,,
4.180702120065689e-05,1770721386.9458756,6839,2207,4.180702120065689e-05,0.0004180702120065689,0.0004180702120065689,2284.230062254,,,,,,,,,,,
4.180702120065689e-05,1770721387.1053994,6839,2208,4.180702120065689e-05,0.0004180702120065689,0.0004180702120065689,2284.392121949,,,,,,,,,,,
,1770721387.2491047,6839,2209,,,,2284.533136996,79.0,0.039564020931720734,,,,,,,,,
4.178411811590195e-05,1770721390.1342103,6849,2210,4.178411811590195e-05,0.0004178411811590195,0.0004178411811590195,2287.418391188,,,,,,,,,,,
4.178411811590195e-05,1770721390.293298,6849,2211,4.178411811590195e-05,0.0004178411811590195,0.0004178411811590195,2287.580087926,,,,,,,,,,,
,1770721390.4373932,6849,2212,,,,2287.721389865,79.0,0.03074190765619278,,,,,,,,,
4.1761188209056855e-05,1770721393.3217952,6859,2213,4.1761188209056855e-05,0.0004176118820905685,0.0004176118820905685,2290.605996247,,,,,,,,,,,
4.1761188209056855e-05,1770721393.4809978,6859,2214,4.1761188209056855e-05,0.0004176118820905685,0.0004176118820905685,2290.765048702,,,,,,,,,,,
,1770721393.6252859,6859,2215,,,,2290.909261195,79.0,0.057793766260147095,,,,,,,,,
4.173823297023773e-05,1770721396.509806,6869,2216,4.173823297023773e-05,0.0004173823297023773,0.0004173823297023773,2293.793928905,,,,,,,,,,,
4.173823297023773e-05,1770721396.6688313,6869,2217,4.173823297023773e-05,0.0004173823297023773,0.0004173823297023773,2293.952864224,,,,,,,,,,,
,1770721396.8130386,6869,2218,,,,2294.097016546,79.0,0.08172516524791718,,,,,,,,,
4.171525239944458e-05,1770721399.700663,6879,2219,4.171525239944458e-05,0.0004171525239944458,0.0004171525239944458,2296.987114921,,,,,,,,,,,
4.171525239944458e-05,1770721399.849319,6879,2220,4.171525239944458e-05,0.0004171525239944458,0.0004171525239944458,2297.133390131,,,,,,,,,,,
,1770721399.9063418,6879,2221,,,,2297.190284265,79.0,0.03779185935854912,,,,,,,,,
,1770721401.3478718,6879,2222,,,,2298.632044582,79.0,,5.206392288208008,0.08240021765232086,5.206391334533691,0.9183167815208435,,,,,
,1770721401.349313,6879,2223,,,,2298.633226953,79.0,,,,,,0.043872397392988205,4.189666271209717,,,
4.16922464966774e-05,1770721404.2343936,6889,2224,4.16922464966774e-05,0.000416922464966774,0.000416922464966774,2301.518594516,,,,,,,,,,,
4.16922464966774e-05,1770721404.3935986,6889,2225,4.16922464966774e-05,0.000416922464966774,0.000416922464966774,2301.677638717,,,,,,,,,,,
,1770721404.5377479,6889,2226,,,,2301.821716507,80.0,0.04435792565345764,,,,,,,,,
4.166921526193619e-05,1770721407.4245443,6899,2227,4.166921526193619e-05,0.0004166921526193619,0.0004166921526193619,2304.708735685,,,,,,,,,,,
4.166921526193619e-05,1770721407.583557,6899,2228,4.166921526193619e-05,0.0004166921526193619,0.0004166921526193619,2304.867593055,,,,,,,,,,,
,1770721407.7276027,6899,2229,,,,2305.011573768,80.0,0.0500255823135376,,,,,,,,,
4.164615720510483e-05,1770721410.6114607,6909,2230,4.164615720510483e-05,0.00041646157205104826,0.00041646157205104826,2307.895640885,,,,,,,,,,,
4.164615720510483e-05,1770721410.7703671,6909,2231,4.164615720510483e-05,0.00041646157205104826,0.00041646157205104826,2308.054404504,,,,,,,,,,,
,1770721410.9143739,6909,2232,,,,2308.198345016,80.0,0.03240683674812317,,,,,,,,,
4.162307530641556e-05,1770721413.7987945,6919,2233,4.162307530641556e-05,0.0004162307530641556,0.0004162307530641556,2311.082883239,,,,,,,,,,,
4.162307530641556e-05,1770721413.9578507,6919,2234,4.162307530641556e-05,0.0004162307530641556,0.0004162307530641556,2311.245063323,,,,,,,,,,,
,1770721414.10204,6919,2235,,,,2311.386097227,80.0,0.06446385383605957,,,,,,,,,
4.159996658563614e-05,1770721416.989731,6929,2236,4.159996658563614e-05,0.0004159996658563614,0.0004159996658563614,2314.273912912,,,,,,,,,,,
4.159996658563614e-05,1770721417.1492627,6929,2237,4.159996658563614e-05,0.0004159996658563614,0.0004159996658563614,2314.433308012,,,,,,,,,,,
,1770721417.2932358,6929,2238,,,,2314.577203806,80.0,0.05666592717170715,,,,,,,,,
4.157683253288269e-05,1770721420.1798284,6939,2239,4.157683253288269e-05,0.00041576832532882693,0.00041576832532882693,2317.464016787,,,,,,,,,,,
4.157683253288269e-05,1770721420.3391833,6939,2240,4.157683253288269e-05,0.00041576832532882693,0.00041576832532882693,2317.626086895,,,,,,,,,,,
,1770721420.483604,6939,2241,,,,2317.767615264,80.0,0.030725153163075447,,,,,,,,,
4.1553674638271334e-05,1770721423.369457,6949,2242,4.1553674638271334e-05,0.0004155367463827133,0.0004155367463827133,2320.653654034,,,,,,,,,,,
4.1553674638271334e-05,1770721423.5286624,6949,2243,4.1553674638271334e-05,0.0004155367463827133,0.0004155367463827133,2320.812705085,,,,,,,,,,,
,1770721423.6727135,6949,2244,,,,2320.956682111,80.0,0.03810218721628189,,,,,,,,,
4.1530491411685944e-05,1770721426.561008,6959,2245,4.1530491411685944e-05,0.00041530491411685943,0.00041530491411685943,2323.845147672,,,,,,,,,,,
4.1530491411685944e-05,1770721426.7203197,6959,2246,4.1530491411685944e-05,0.00041530491411685943,0.00041530491411685943,2324.007110529,,,,,,,,,,,
,1770721426.8645775,6959,2247,,,,2324.148583734,80.0,0.08356943726539612,,,,,,,,,
,1770721430.1225507,6965,2248,,,,2327.406814877,80.0,,5.450958728790283,0.08709724247455597,5.450958728790283,0.9136565923690796,,,,,
,1770721430.1242716,6965,2249,,,,2327.408205621,80.0,,,,,,0.04413772001862526,4.1537089347839355,,,
4.1507281363010406e-05,1770721431.0970938,6969,2250,4.1507281363010406e-05,0.0004150728136301041,0.0004150728136301041,2328.381275795,,,,,,,,,,,
4.1507281363010406e-05,1770721431.2563782,6969,2251,4.1507281363010406e-05,0.0004150728136301041,0.0004150728136301041,2328.540431433,,,,,,,,,,,
,1770721431.4005127,6969,2252,,,,2328.68448889,81.0,0.04782608151435852,,,,,,,,,
4.148404598236084e-05,1770721434.285196,6979,2253,4.148404598236084e-05,0.0004148404598236084,0.0004148404598236084,2331.569366297,,,,,,,,,,,
4.148404598236084e-05,1770721434.444418,6979,2254,4.148404598236084e-05,0.0004148404598236084,0.0004148404598236084,2331.728449396,,,,,,,,,,,
,1770721434.5890465,6979,2255,,,,2331.87302327,81.0,0.07507666200399399,,,,,,,,,
4.1460786759853365e-05,1770721437.4751515,6989,2256,4.1460786759853365e-05,0.00041460786759853365,0.00041460786759853365,2334.762133148,,,,,,,,,,,
4.1460786759853365e-05,1770721437.6339493,6989,2257,4.1460786759853365e-05,0.00041460786759853365,0.00041460786759853365,2334.921057147,,,,,,,,,,,
,1770721437.7780747,6989,2258,,,,2335.062140294,81.0,0.047957196831703186,,,,,,,,,
4.143750071525574e-05,1770721440.6637583,6999,2259,4.143750071525574e-05,0.0004143750071525574,0.0004143750071525574,2337.947945059,,,,,,,,,,,
4.143750071525574e-05,1770721440.822651,6999,2260,4.143750071525574e-05,0.0004143750071525574,0.0004143750071525574,2338.106690148,,,,,,,,,,,
,1770721440.9669676,6999,2261,,,,2338.250942097,81.0,0.04689168184995651,,,,,,,,,
4.1414190828800204e-05,1770721443.8523598,7009,2262,4.1414190828800204e-05,0.000414141908288002,0.000414141908288002,2341.136570093,,,,,,,,,,,
4.1414190828800204e-05,1770721444.0116935,7009,2263,4.1414190828800204e-05,0.000414141908288002,0.000414141908288002,2341.295737587,,,,,,,,,,,
,1770721444.1558971,7009,2264,,,,2341.439868604,81.0,0.0230706837028265,,,,,,,,,
4.1390855610370635e-05,1770721447.043258,7019,2265,4.1390855610370635e-05,0.0004139085561037064,0.0004139085561037064,2344.327402516,,,,,,,,,,,
4.1390855610370635e-05,1770721447.2026346,7019,2266,4.1390855610370635e-05,0.0004139085561037064,0.0004139085561037064,2344.486678725,,,,,,,,,,,
,1770721447.3472915,7019,2267,,,,2344.631284747,81.0,0.05979573726654053,,,,,,,,,
4.1367495059967046e-05,1770721450.23318,7029,2268,4.1367495059967046e-05,0.00041367495059967043,0.00041367495059967043,2347.517364815,,,,,,,,,,,
4.1367495059967046e-05,1770721450.3924394,7029,2269,4.1367495059967046e-05,0.00041367495059967043,0.00041367495059967043,2347.67911556,,,,,,,,,,,
,1770721450.536436,7029,2270,,,,2347.820435022,81.0,0.09822005778551102,,,,,,,,,
4.1344109177589416e-05,1770721453.4203212,7039,2271,4.1344109177589416e-05,0.0004134410917758942,0.0004134410917758942,2350.707090212,,,,,,,,,,,
4.1344109177589416e-05,1770721453.5790763,7039,2272,4.1344109177589416e-05,0.0004134410917758942,0.0004134410917758942,2350.866058736,,,,,,,,,,,
,1770721453.7232416,7039,2273,,,,2351.007283235,81.0,0.047254011034965515,,,,,,,,,
4.132069945335388e-05,1770721456.6088188,7049,2274,4.132069945335388e-05,0.0004132069945335388,0.0004132069945335388,2353.892982892,,,,,,,,,,,
4.132069945335388e-05,1770721456.768228,7049,2275,4.132069945335388e-05,0.0004132069945335388,0.0004132069945335388,2354.055070704,,,,,,,,,,,
,1770721456.9127982,7049,2276,,,,2354.196795487,81.0,0.02060370147228241,,,,,,,,,
,1770721458.893835,7051,2277,,,,2356.178100184,81.0,,5.898306846618652,0.10193067044019699,5.898305892944336,0.8988868594169617,,,,,
,1770721458.8955553,7051,2278,,,,2356.179488536,81.0,,,,,,0.042410608381032944,4.073441505432129,,,
4.12972629070282e-05,1770721461.1438465,7059,2279,4.12972629070282e-05,0.000412972629070282,0.000412972629070282,2358.428057738,,,,,,,,,,,
4.12972629070282e-05,1770721461.3031585,7059,2280,4.12972629070282e-05,0.000412972629070282,0.000412972629070282,2358.590075174,,,,,,,,,,,
,1770721461.4476807,7059,2281,,,,2358.731689189,82.0,0.034477364271879196,,,,,,,,,
4.127380251884461e-05,1770721464.3334498,7069,2282,4.127380251884461e-05,0.00041273802518844606,0.00041273802518844606,2361.617651361,,,,,,,,,,,
4.127380251884461e-05,1770721464.4928198,7069,2283,4.127380251884461e-05,0.00041273802518844606,0.00041273802518844606,2361.776863812,,,,,,,,,,,
,1770721464.636944,7069,2284,,,,2361.920925724,82.0,0.033897627145051956,,,,,,,,,
4.12503182888031e-05,1770721467.5253413,7079,2285,4.12503182888031e-05,0.000412503182888031,0.000412503182888031,2364.809532546,,,,,,,,,,,
4.12503182888031e-05,1770721467.6842625,7079,2286,4.12503182888031e-05,0.000412503182888031,0.000412503182888031,2364.968304773,,,,,,,,,,,
,1770721467.8284953,7079,2287,,,,2365.1124629,82.0,0.04181171581149101,,,,,,,,,
4.122680872678757e-05,1770721470.7145746,7089,2288,4.122680872678757e-05,0.0004122680872678757,0.0004122680872678757,2367.998764195,,,,,,,,,,,
4.122680872678757e-05,1770721470.8735442,7089,2289,4.122680872678757e-05,0.0004122680872678757,0.0004122680872678757,2368.157590153,,,,,,,,,,,
,1770721471.0182009,7089,2290,,,,2368.302176434,82.0,0.05251950025558472,,,,,,,,,
4.120327383279801e-05,1770721473.9060059,7099,2291,4.120327383279801e-05,0.00041203273832798003,0.00041203273832798003,2371.190205918,,,,,,,,,,,
4.120327383279801e-05,1770721474.065292,7099,2292,4.120327383279801e-05,0.00041203273832798003,0.00041203273832798003,2371.349334142,,,,,,,,,,,
,1770721474.2094927,7099,2293,,,,2371.493466018,82.0,0.04497474804520607,,,,,,,,,
4.117971360683441e-05,1770721477.0961645,7109,2294,4.117971360683441e-05,0.00041179713606834413,0.00041179713606834413,2374.38033501,,,,,,,,,,,
4.117971360683441e-05,1770721477.255937,7109,2295,4.117971360683441e-05,0.00041179713606834413,0.00041179713606834413,2374.539977508,,,,,,,,,,,
,1770721477.4001687,7109,2296,,,,2374.684147141,82.0,0.041742898523807526,,,,,,,,,
4.1156128048896793e-05,1770721480.2867117,7119,2297,4.1156128048896793e-05,0.0004115612804889679,0.0004115612804889679,2377.570881746,,,,,,,,,,,
4.1156128048896793e-05,1770721480.4461749,7119,2298,4.1156128048896793e-05,0.0004115612804889679,0.0004115612804889679,2377.730203291,,,,,,,,,,,
,1770721480.590212,7119,2299,,,,2377.874190909,82.0,0.031155407428741455,,,,,,,,,
4.113251864910126e-05,1770721483.4779768,7129,2300,4.113251864910126e-05,0.00041132518649101256,0.00041132518649101256,2380.762194742,,,,,,,,,,,
4.113251864910126e-05,1770721483.6372929,7129,2301,4.113251864910126e-05,0.00041132518649101256,0.00041132518649101256,2380.921331869,,,,,,,,,,,
,1770721483.7817576,7129,2302,,,,2381.065724487,82.0,0.024259338155388832,,,,,,,,,
,1770721487.6774774,7137,2303,,,,2384.961715406,82.0,,5.795848846435547,0.09926512092351913,5.795848369598389,0.9015548229217529,,,,,
,1770721487.6790953,7137,2304,,,,2384.963170678,82.0,,,,,,0.038903817534446716,3.938925266265869,,,
4.1108886897563935e-05,1770721488.016447,7139,2305,4.1108886897563935e-05,0.0004110888689756394,0.0004110888689756394,2385.300490536,,,,,,,,,,,
4.1108886897563935e-05,1770721488.175657,7139,2306,4.1108886897563935e-05,0.0004110888689756394,0.0004110888689756394,2385.462058263,,,,,,,,,,,
,1770721488.3196793,7139,2307,,,,2385.603707529,83.0,0.03658844903111458,,,,,,,,,
4.108522683382035e-05,1770721491.2075007,7149,2308,4.108522683382035e-05,0.00041085226833820345,0.00041085226833820345,2388.491711052,,,,,,,,,,,
4.108522683382035e-05,1770721491.3667624,7149,2309,4.108522683382035e-05,0.00041085226833820345,0.00041085226833820345,2388.650808498,,,,,,,,,,,
,1770721491.511283,7149,2310,,,,2388.795249709,83.0,0.03632599115371704,,,,,,,,,
4.106154441833496e-05,1770721494.3980901,7159,2311,4.106154441833496e-05,0.00041061544418334963,0.00041061544418334963,2391.682302606,,,,,,,,,,,
4.106154441833496e-05,1770721494.5572712,7159,2312,4.106154441833496e-05,0.00041061544418334963,0.00041061544418334963,2391.845099684,,,,,,,,,,,
