split,label_age,model_mse,b1_mse,b3_mse,b4_mse
unknown,0.0,0.0027833346,0.1112298,0.004777958,0.04340285
unknown,0.0,0.0028031368,0.11288979,0.0035393562,0.024172233
unknown,0.0,0.0034436253,0.11158651,0.016634366,0.022280507
unknown,97.0,0.003261032,0.106321424,0.016301947,0.024244053
unknown,54.0,0.0067876587,0.09894595,0.013091507,0.028135404
unknown,68.0,0.012586971,0.09370371,0.027483659,0.04719369
unknown,50.0,0.014288281,0.103486754,0.015275307,0.03293971
unknown,57.0,0.015498634,0.08817144,0.017194176,0.03179878
unknown,47.0,0.0065226294,0.096309334,0.02608043,0.023976794
unknown,66.0,0.006871267,0.098243386,0.024768876,0.03753968
unknown,46.0,0.0061410735,0.09613249,0.0072514475,0.023838872
unknown,46.0,0.0068777846,0.09637846,0.0154663185,0.021592768
unknown,55.0,0.011557602,0.10072712,0.0127134975,0.019110966
unknown,10.0,0.006151306,0.09731449,0.012228608,0.019754278
unknown,8.0,0.007717587,0.098063014,0.017205413,0.0213368
unknown,13.0,0.0061889556,0.09486534,0.007212841,0.024457602
unknown,16.5,0.007050482,0.09311818,0.020859621,0.012963894
unknown,15.0,0.0071213567,0.093759224,0.023014575,0.02309681
unknown,17.0,0.007190519,0.09448055,0.0070302645,0.023312954
unknown,8.0,0.0030472893,0.1077421,0.0076514953,0.025150938
unknown,60.0,0.0025124925,0.10700797,0.004801994,0.013604064
unknown,14.0,0.002143007,0.10731112,0.021138886,0.017171675
unknown,76.0,0.0023238698,0.106586754,0.005088837,0.02481922
unknown,49.0,0.0023318178,0.10837404,0.004502356,0.026004145
unknown,43.0,0.002678075,0.1062864,0.0047273287,0.05097226
unknown,17.0,0.0024360565,0.10544423,0.0074518253,0.014158547
unknown,17.5,0.0022321846,0.10751014,0.008069851,0.02532741
unknown,15.0,0.0018230369,0.10682659,0.0040799766,0.011756765
unknown,16.5,0.0022102655,0.10653499,0.00250854,0.03186378
unknown,13.0,0.0033468287,0.10768555,0.00805766,0.0125776855
unknown,51.0,0.006831681,0.10341794,0.016164215,0.01942652
unknown,54.0,0.0058163437,0.10473522,0.0070200004,0.031954564
unknown,57.0,0.005882887,0.1030227,0.0065606427,0.018501012
unknown,52.0,0.006157008,0.10208052,0.009920152,0.03818723
unknown,65.0,0.0062921983,0.10188958,0.00861694,0.023854494
unknown,50.0,0.007386924,0.100608386,0.011588733,0.017951552
unknown,55.0,0.0068525067,0.10210733,0.0070190392,0.032981876
unknown,51.0,0.006342641,0.10202847,0.00808364,0.02634026
unknown,60.0,0.006124364,0.10331573,0.015899796,0.057881404
unknown,64.0,0.0071552778,0.09760857,0.011492324,0.02052671
unknown,70.0,0.0055743926,0.10387846,0.007597235,0.013744007
unknown,50.0,0.006951598,0.102664635,0.007030533,0.030682113
unknown,55.0,0.007452521,0.09661756,0.0078113764,0.026146261
unknown,50.0,0.0060362546,0.10277503,0.019429818,0.018103326
unknown,64.0,0.006321692,0.10345153,0.0073784944,0.037943162
unknown,52.0,0.006426845,0.10069193,0.01000084,0.025551729
unknown,51.0,0.0055781063,0.10591979,0.006876374,0.022070562
unknown,80.0,0.0075430353,0.100599125,0.017926132,0.020421779
unknown,74.0,0.005802195,0.098829314,0.017535742,0.013170072
unknown,78.0,0.006549731,0.098173186,0.0153833935,0.017929304
unknown,69.0,0.007320861,0.10401021,0.017097762,0.027811194
unknown,71.0,0.006301838,0.10058375,0.0060892305,0.018829532
unknown,52.0,0.005942906,0.09906842,0.005942906,0.0132015
unknown,53.0,0.0069747115,0.10034126,0.018923933,0.019770809
unknown,74.0,0.0056611784,0.09869233,0.0060171783,0.024798894
unknown,65.0,0.0057893754,0.098482475,0.014951462,0.018949632
unknown,73.0,0.0058010253,0.097824864,0.015832799,0.015434684
unknown,47.0,0.0060019577,0.0996003,0.01621193,0.03592739
unknown,63.0,0.0069809067,0.102167286,0.017877499,0.023115093
unknown,64.0,0.0060524554,0.09832477,0.0062377565,0.014497739
unknown,81.0,0.0058598532,0.09848349,0.0059175566,0.012554447
unknown,73.0,0.005648544,0.096759796,0.006224039,0.019196564
unknown,73.0,0.0057709715,0.097707376,0.0051750713,0.015318848
unknown,71.0,0.0068175085,0.096909106,0.016481334,0.011936427
unknown,71.0,0.0059674173,0.099117085,0.01522234,0.01906147
unknown,66.0,0.005447441,0.099331826,0.0059470925,0.011970801
unknown,64.0,0.006617579,0.09846252,0.015316731,0.020314163
unknown,72.0,0.006470931,0.09948502,0.016701747,0.024152655
unknown,55.0,0.0070862523,0.101688445,0.01710102,0.018395334
unknown,77.0,0.006450421,0.09864989,0.016903734,0.013821418
unknown,74.0,0.005348904,0.09798168,0.016932886,0.024550177
unknown,68.0,0.0056540733,0.09846173,0.0053112134,0.010932943
unknown,72.0,0.0056027756,0.099634044,0.01606276,0.020012302
unknown,61.0,0.005949658,0.098936185,0.0059976196,0.019291876
unknown,70.0,0.0075976024,0.09889979,0.017971355,0.016410576
unknown,58.0,0.009133564,0.095418714,0.01697305,0.014266395
unknown,58.0,0.0058231484,0.10041543,0.015496983,0.01710346
unknown,73.0,0.0072759157,0.09165941,0.0075200833,0.0114562055
unknown,63.0,0.0056990306,0.098607235,0.004975783,0.027748335
unknown,68.0,0.0068224063,0.100060344,0.0092804255,0.01722529
unknown,66.0,0.006462709,0.097895235,0.014834168,0.010926185
unknown,72.0,0.0060685417,0.09972705,0.0060685417,0.016173908
unknown,71.0,0.006767279,0.100985974,0.01851786,0.013255581
unknown,0.0,0.005106376,0.11378279,0.0045984983,0.04933967
unknown,0.0,0.005107606,0.11350003,0.013467375,0.030769486
unknown,0.0,0.0046252506,0.114705,0.008012704,0.03613824
unknown,0.0,0.00496167,0.11436915,0.011697189,0.02777203
unknown,0.0,0.004840568,0.112876326,0.012072929,0.02426786
unknown,1.0,0.005204569,0.11491245,0.005134956,0.028521435
unknown,0.0,0.0045461357,0.11460321,0.0052073514,0.01773423
unknown,1.0,0.004845239,0.11523552,0.00543711,0.0145999715
unknown,1.0,0.0046438337,0.11497224,0.004525736,0.021124054
unknown,1.0,0.004574165,0.116029024,0.013806025,0.020741006
unknown,0.0,0.0051053185,0.11315679,0.011368193,0.027053714
unknown,1.0,0.004362715,0.115331694,0.005116636,0.022161478
unknown,1.0,0.00453561,0.1145087,0.0127802165,0.05212211
unknown,1.0,0.006029168,0.113841236,0.008004996,0.027304243
unknown,1.0,0.0040345616,0.11504111,0.012022314,0.013253105
unknown,1.0,0.0042773746,0.11548737,0.012532386,0.029861992
unknown,0.0,0.0044000633,0.11466622,0.013586866,0.025343796
unknown,1.0,0.0042114817,0.11581442,0.013468054,0.020587353
unknown,0.0,0.0046875477,0.114755884,0.012392347,0.031342342
unknown,1.0,0.0045480155,0.11349506,0.011814626,0.015382089
unknown,0.0,0.0052230046,0.11438994,0.0053552045,0.05299947
unknown,0.0,0.004991526,0.112874724,0.0049475995,0.025873434
unknown,0.0,0.0050675725,0.1138155,0.0046588173,0.021541921
unknown,0.0,0.004644848,0.11427414,0.012310511,0.036514368
unknown,1.0,0.004693788,0.11481485,0.0055002472,0.020915134
unknown,1.0,0.0047111884,0.11471305,0.0055610994,0.023572395
unknown,1.0,0.0038007894,0.11538828,0.0106067555,0.017008467
unknown,1.0,0.0050228317,0.11487004,0.004392939,0.019287612
unknown,2.75,0.0023206782,0.11224812,0.012759884,0.033644415
unknown,6.333333492279053,0.002127902,0.111314826,0.009510242,0.025411652
unknown,1.8333333730697632,0.0026398841,0.11381005,0.0023214316,0.020481298
unknown,12.333333015441895,0.0019356725,0.11390912,0.0024768452,0.014819674
unknown,3.9166667461395264,0.002694905,0.11098201,0.00978935,0.017588913
unknown,3.75,0.0020548883,0.11207869,0.008739329,0.007872485
unknown,14.666666984558105,0.002447016,0.10856661,0.0028126384,0.014124878
unknown,1.0,0.0025753004,0.11156299,0.0024935678,0.03292433
unknown,3.0833332538604736,0.002808407,0.10961233,0.0038741403,0.022506954
unknown,4.333333492279053,0.0022835084,0.109978594,0.0017431952,0.027497582
unknown,13.916666984558105,0.0024519367,0.10888561,0.0023360674,0.018056829
unknown,2.4166667461395264,0.0025099637,0.11042549,0.00236664,0.020385448
unknown,4.0,0.0022210784,0.11062385,0.0028182294,0.04725474
unknown,11.416666984558105,0.0022488262,0.11283499,0.0025509284,0.013868854
unknown,3.0833332538604736,0.002109417,0.11220714,0.0020844038,0.020334994
unknown,3.0,0.002239926,0.1118278,0.003244487,0.028881371
unknown,1.5,0.0024308632,0.110076964,0.00333859,0.02366099
unknown,2.0833332538604736,0.0022007893,0.111620665,0.0020184962,0.025390664
unknown,2.25,0.0022999165,0.11080237,0.002252254,0.018337084
unknown,3.0,0.002093811,0.10938246,0.0018316356,0.029019235
unknown,3.5,0.0023955584,0.11058863,0.011478885,0.013218309
unknown,2.6666667461395264,0.0021729653,0.11159303,0.0019550563,0.022891061
unknown,2.0,0.0027742728,0.11506397,0.0034085226,0.020083673
unknown,4.083333492279053,0.0025485323,0.10969072,0.0026109344,0.02630138
unknown,1.5833333730697632,0.0019573886,0.11277642,0.003123219,0.010884909
unknown,2.0833332538604736,0.0023861413,0.11292043,0.0033725854,0.015535094
unknown,3.0833332538604736,0.0028043664,0.11077196,0.0029059935,0.03019245
unknown,4.333333492279053,0.002264615,0.11532497,0.0037259771,0.014123651
unknown,4.833333492279053,0.0029099004,0.11075909,0.0038745028,0.011907312
unknown,1.0833333730697632,0.0028963755,0.11155767,0.002239742,0.03290608
unknown,2.5833332538604736,0.0026028303,0.109400935,0.0018623257,0.03246022
unknown,2.25,0.0023760044,0.11255599,0.0027333766,0.028088888
unknown,2.8333332538604736,0.002122283,0.11044072,0.0018214261,0.0071632373
unknown,4.666666507720947,0.0021611461,0.11235804,0.0031526953,0.013841115
unknown,1.9166666269302368,0.0026944957,0.11275982,0.0031149515,0.013998821
unknown,3.5833332538604736,0.0022548467,0.11093342,0.0021802206,0.022739165
unknown,4.0,0.0019330005,0.10993951,0.0018502586,0.035416566
unknown,3.0833332538604736,0.0021940058,0.109893896,0.0020007945,0.031832892
unknown,3.5833332538604736,0.0022377814,0.11139081,0.0020147157,0.014003325
unknown,4.833333492279053,0.001959415,0.11030945,0.0015034203,0.017249444
unknown,2.0833332538604736,0.0021074663,0.114644855,0.0021191954,0.030242288
unknown,16.91666603088379,0.0019370009,0.110083476,0.0017299969,0.021326795
unknown,1.5833333730697632,0.0020975622,0.11370045,0.002840263,0.024880784
unknown,6.25,0.0022207727,0.10952367,0.001973412,0.01244595
unknown,4.083333492279053,0.002252811,0.110855505,0.0022742792,0.017617907
unknown,2.0,0.0021982354,0.11096676,0.0026286975,0.03139834
unknown,1.0833333730697632,0.0027281335,0.11273835,0.003374193,0.009117839
unknown,1.0833333730697632,0.0027695973,0.11416817,0.0028953382,0.023452157
unknown,1.4166666269302368,0.0028691608,0.113239564,0.0021711024,0.015058694
unknown,3.0833332538604736,0.002613326,0.11421346,0.002888611,0.019868454
unknown,12.583333015441895,0.0018182816,0.11350105,0.001854044,0.020225313
unknown,1.3333333730697632,0.00275628,0.11323984,0.0047322083,0.020561492
unknown,4.916666507720947,0.002490915,0.11053053,0.0020667142,0.017635534
unknown,1.0833333730697632,0.0032033485,0.112940766,0.0036795945,0.029212218
unknown,2.1666667461395264,0.0022618705,0.11385649,0.0025749144,0.018095518
unknown,2.25,0.0028137458,0.11212253,0.002774921,0.017867507
unknown,2.0,0.00243936,0.11444064,0.0048645576,0.015009359
unknown,4.083333492279053,0.0021782685,0.111394785,0.0027456754,0.00973608
unknown,4.083333492279053,0.002349479,0.109538,0.0022796271,0.017950252
unknown,4.0,0.0025627827,0.11021266,0.002671177,0.016622864
unknown,2.0,0.0027541732,0.11436567,0.0027541732,0.03724872
unknown,2.6666667461395264,0.0021784785,0.11255198,0.002987703,0.039663438
unknown,5.0,0.0024914052,0.111666285,0.0018973759,0.016634205
unknown,5.333333492279053,0.014945517,0.09207632,0.02281878,0.051052645
unknown,3.0833332538604736,0.0023379568,0.111070074,0.002324363,0.009987512
unknown,1.25,0.0025055525,0.11265013,0.0027206526,0.018523864
unknown,12.416666984558105,0.0022251084,0.11109222,0.0021117313,0.007722734
unknown,2.6666667461395264,0.0023456991,0.11014777,0.002493319,0.019841768
unknown,6.25,0.0021014195,0.11151155,0.0025346745,0.030151173
unknown,9.583333015441895,0.0020148256,0.109764606,0.0019220868,0.013930041
unknown,2.0,0.002327312,0.11334511,0.020590207,0.019607691
unknown,4.083333492279053,0.0024404365,0.11196061,0.013936445,0.023124794
unknown,7.25,0.0026032368,0.11012022,0.018934874,0.020432701
unknown,4.083333492279053,0.0024205449,0.11313148,0.013818088,0.03330371
unknown,2.0,0.0020519383,0.11100111,0.014195416,0.015389952
unknown,11.583333015441895,0.0016737619,0.110471986,0.020944867,0.01385861
unknown,16.08333396911621,0.0017117173,0.110285185,0.024350723,0.026079167
unknown,4.083333492279053,0.0021877193,0.11310314,0.014575183,0.010546512
unknown,1.0,0.0022334254,0.114054985,0.023281114,0.029655242
unknown,2.0,0.0025626346,0.11070317,0.019314783,0.028160755
unknown,43.0,0.008151336,0.10858126,0.008175142,0.020900033
unknown,20.0,0.013160344,0.10720361,0.014282039,0.035058495
unknown,16.0,0.005797134,0.10403344,0.008941189,0.020447887
unknown,67.0,0.011720833,0.10511671,0.01174566,0.036916528
unknown,67.0,0.007486662,0.10598083,0.012589558,0.01985869
unknown,47.0,0.006090733,0.10626798,0.011981071,0.021367118
unknown,85.0,0.007522464,0.10829868,0.007379008,0.020578146
unknown,18.0,0.006622725,0.10592616,0.0065059466,0.021936268
unknown,13.0,0.0067671626,0.105608374,0.011415356,0.022689542
unknown,58.0,0.0059669167,0.104817346,0.00944696,0.033737328
unknown,90.0,0.013105459,0.10240571,0.038349863,0.022445608
unknown,27.0,0.00602972,0.10587333,0.0061324136,0.014432672
unknown,85.0,0.013758852,0.10790669,0.014984514,0.02392853
unknown,15.0,0.012450578,0.10476133,0.014882451,0.023813099
unknown,66.0,0.0071507785,0.107157566,0.026728936,0.042922027
unknown,67.0,0.006679986,0.10671984,0.011706209,0.017476926
unknown,46.0,0.013786112,0.10941353,0.035544846,0.026173798
unknown,91.0,0.012331459,0.10612728,0.014586139,0.021711657
unknown,41.0,0.006390161,0.105827406,0.006516747,0.02409011
unknown,55.0,0.010492887,0.103458166,0.01005468,0.016137375
unknown,88.0,0.006670315,0.106227644,0.012710498,0.021514786
unknown,42.0,0.0064901053,0.10282736,0.0069185807,0.020720774
unknown,56.0,0.013215383,0.105800845,0.014958105,0.019579822
unknown,20.0,0.012466698,0.104016535,0.03626517,0.021544548
unknown,39.0,0.010928784,0.106722906,0.013536258,0.03511628
unknown,89.0,0.013059704,0.105624884,0.014450277,0.03209132
unknown,87.0,0.013191747,0.10287024,0.012971862,0.030445801
unknown,39.0,0.0062293024,0.10449104,0.0062293024,0.021110542
unknown,13.0,0.0065977,0.10495893,0.0069378326,0.0174813
unknown,73.0,0.010613873,0.1061395,0.013396009,0.027505694
unknown,39.0,0.0066304132,0.10736328,0.0073567713,0.02077567
unknown,17.0,0.0124527095,0.10474341,0.012407727,0.03574001
unknown,1.0,0.010821276,0.10091089,0.012375551,0.03031669
unknown,95.0,0.007247621,0.10634602,0.011460705,0.016529474
unknown,28.0,0.005975991,0.105393484,0.022351263,0.017021403
unknown,47.0,0.012209688,0.10639778,0.015226021,0.048324768
unknown,16.0,0.006530415,0.10624788,0.007871442,0.029677412
unknown,25.0,0.00643642,0.10399467,0.011880326,0.02139768
unknown,33.0,0.006158084,0.10546701,0.022555195,0.031342737
unknown,42.0,0.014231677,0.10353831,0.039532825,0.025435051
unknown,19.0,0.006497995,0.105743505,0.006418917,0.01878949
unknown,84.0,0.0070746574,0.10041997,0.008180824,0.019980537
unknown,80.0,0.0068171644,0.105639964,0.007895719,0.025265059
unknown,48.0,0.012159044,0.107477516,0.01402494,0.03247506
unknown,1.0,0.007491286,0.102517195,0.007616463,0.023366924
unknown,78.0,0.013553699,0.10789058,0.014011636,0.019350888
unknown,49.0,0.00651737,0.10644982,0.006872273,0.03158923
unknown,17.0,0.014931628,0.10478801,0.03887912,0.029682102
unknown,95.0,0.018641692,0.1028784,0.044973593,0.027148467
unknown,80.0,0.008022046,0.109333865,0.016850138,0.02964222
unknown,19.0,0.0075066155,0.10049451,0.006630746,0.019066427
unknown,42.0,0.013179152,0.10531505,0.014046441,0.021695958
unknown,19.0,0.00576676,0.104525566,0.02030694,0.027000455
unknown,16.0,0.0062238197,0.10409869,0.009441028,0.022280993
unknown,90.0,0.00725692,0.10794605,0.0088759875,0.024537748
unknown,78.0,0.013162739,0.10685289,0.013779148,0.02046687
unknown,42.0,0.013341787,0.105525054,0.013926606,0.04853341
unknown,32.0,0.0075846747,0.1029846,0.009405207,0.025498316
unknown,11.0,0.016516792,0.101543985,0.01834867,0.026499823
unknown,77.0,0.0079525225,0.10769576,0.013324033,0.018365184
unknown,85.0,0.0073372303,0.109204955,0.014429087,0.024189977
unknown,57.0,0.013315572,0.10577201,0.014724887,0.019687017
unknown,28.0,0.007479376,0.107139036,0.012447359,0.017628025
unknown,16.0,0.00902578,0.105620556,0.012472107,0.022352787
unknown,91.0,0.006688426,0.106994905,0.015181428,0.024353074
unknown,32.0,0.0077319383,0.10186195,0.010158295,0.021580756
unknown,82.0,0.01385918,0.10825236,0.015114401,0.0239655
unknown,19.0,0.007708965,0.10821418,0.007708965,0.022355517
unknown,41.0,0.012777903,0.10767201,0.013930558,0.024653314
unknown,42.0,0.0068123164,0.10626131,0.008361549,0.02263704
unknown,90.0,0.013305146,0.10447744,0.012629818,0.021780573
unknown,83.0,0.012109537,0.10461077,0.015646083,0.025263486
unknown,20.0,0.011765836,0.10570617,0.013570258,0.039926983
unknown,53.0,0.006518308,0.1063781,0.0101638185,0.020542953
unknown,20.0,0.006209992,0.10522535,0.009606793,0.0168574
unknown,15.0,0.0134395175,0.104794785,0.0131713245,0.030606242
unknown,19.0,0.017390788,0.10564004,0.021474607,0.032221388
unknown,102.0,0.008418817,0.10803709,0.008826402,0.019125838
unknown,16.0,0.011681292,0.1012624,0.0094431825,0.016266441
unknown,32.0,0.011796437,0.10481127,0.011749569,0.03400432
unknown,73.0,0.013155402,0.10575226,0.015036929,0.028797045
unknown,17.0,0.013168912,0.10608301,0.012964256,0.028137494
unknown,89.0,0.012953973,0.10526795,0.012923804,0.024391806
unknown,14.0,0.011595594,0.10211851,0.013849985,0.03041029
unknown,43.0,0.006741251,0.105857596,0.0085103875,0.03785734
unknown,16.0,0.011210268,0.1064883,0.011994792,0.02479343
unknown,16.0,0.0076168827,0.103251,0.007553109,0.031292155
unknown,78.0,0.008837759,0.10695237,0.00859881,0.03557909
unknown,18.0,0.0067519587,0.105590984,0.0069589713,0.046440054
unknown,47.0,0.007149177,0.107000895,0.008665308,0.021639116
unknown,16.0,0.005769272,0.104414776,0.008802619,0.013780813
unknown,86.0,0.0057408814,0.102818795,0.007847308,0.025815656
unknown,25.0,0.014024388,0.10318464,0.015078689,0.03542909
unknown,31.0,0.0068646325,0.106722,0.0071463645,0.018768046
unknown,67.0,0.013888242,0.10671496,0.017340047,0.026913147
unknown,51.0,0.011457366,0.10555726,0.01264471,0.017441325
unknown,62.0,0.011811701,0.1050695,0.012936981,0.029991694
unknown,42.0,0.008385334,0.10799846,0.00868223,0.026916467
unknown,40.0,0.005727189,0.10372676,0.010525344,0.012556067
unknown,52.0,0.006928933,0.10332977,0.008629804,0.023079468
unknown,16.0,0.014735614,0.10070528,0.012150793,0.028781354
unknown,48.0,0.0059732534,0.10202492,0.005815325,0.021538483
unknown,40.0,0.011555625,0.105876185,0.018345743,0.025059355
