lr-AdamW/pg4,_runtime,val/recon_loss,epoch,lr-AdamW/pg1,test/recon_loss,val/mae,train/r2,train/loss_step,val/r2,val/medae,train/age_loss,train/loss_epoch,trainer/global_step,train/mae,train/medae,lr-AdamW/pg3,test/age_loss,train/recon_loss,val/age_loss,_timestamp,lr-AdamW/pg2,test/medae,test/r2,test/mae,val/loss,_step,test/loss
9.094721279037288e-06,85386.005454489,,,4.547360639518644e-05,,,,,,,,,9279,,,9.094721279037288e-06,,,,1779958972.158299,4.547360639518644e-05,,,,,4959,
9.094721279037288e-06,85388.290714945,,,4.547360639518644e-05,,,,,,,,,9279,,,9.094721279037288e-06,,,,1779958974.443728,4.547360639518644e-05,,,,,4960,
9.094721279037288e-06,85390.577649567,,,4.547360639518644e-05,,,,,,,,,9279,,,9.094721279037288e-06,,,,1779958976.730533,4.547360639518644e-05,,,,,4961,
9.094721279037288e-06,85392.866351737,,,4.547360639518644e-05,,,,,,,,,9279,,,9.094721279037288e-06,,,,1779958979.0191548,4.547360639518644e-05,,,,,4962,
,85395.152656044,,162.0,,,,,0.020489241927862167,,,,,9279,,,,,,,1779958981.305562,,,,,,4963,
9.075875363112197e-06,85477.450062451,,,4.537937681556098e-05,,,,,,,,,9289,,,9.075875363112197e-06,,,,1779959063.6028721,4.537937681556098e-05,,,,,4964,
9.075875363112197e-06,85479.734114108,,,4.537937681556098e-05,,,,,,,,,9289,,,9.075875363112197e-06,,,,1779959065.8871057,4.537937681556098e-05,,,,,4965,
9.075875363112197e-06,85482.021291213,,,4.537937681556098e-05,,,,,,,,,9289,,,9.075875363112197e-06,,,,1779959068.1743188,4.537937681556098e-05,,,,,4966,
9.075875363112197e-06,85484.307925603,,,4.537937681556098e-05,,,,,,,,,9289,,,9.075875363112197e-06,,,,1779959070.4608784,4.537937681556098e-05,,,,,4967,
,85486.594120393,,162.0,,,,,0.01241685263812542,,,,,9289,,,,,,,1779959072.7471492,,,,,,4968,
,85519.136409293,0.0,162.0,,,5.510343551635742,,,0.908806562423706,3.888019561767578,,,9290,,,,,,0.02569008804857731,1779959105.2891438,,,,,0.02569008804857731,4969,
,85519.139864316,,162.0,,,,0.9351339936256409,,,,0.02018887549638748,0.02018887549638748,9290,4.641205787658691,3.09375,,,0.0,,1779959105.2929194,,,,,,4970,
9.057032757080365e-06,85592.574587804,,,4.5285163785401824e-05,,,,,,,,,9299,,,9.057032757080365e-06,,,,1779959178.7274215,4.5285163785401824e-05,,,,,4971,
9.057032757080365e-06,85594.863652217,,,4.5285163785401824e-05,,,,,,,,,9299,,,9.057032757080365e-06,,,,1779959181.0164425,4.5285163785401824e-05,,,,,4972,
9.057032757080365e-06,85597.150597986,,,4.5285163785401824e-05,,,,,,,,,9299,,,9.057032757080365e-06,,,,1779959183.3034022,4.5285163785401824e-05,,,,,4973,
9.057032757080365e-06,85599.436845876,,,4.5285163785401824e-05,,,,,,,,,9299,,,9.057032757080365e-06,,,,1779959185.5898385,4.5285163785401824e-05,,,,,4974,
,85601.724074281,,163.0,,,,,0.027777353301644325,,,,,9299,,,,,,,1779959187.8770416,,,,,,4975,
9.038193528429453e-06,85684.036125153,,,4.519096764214726e-05,,,,,,,,,9309,,,9.038193528429453e-06,,,,1779959270.188951,4.519096764214726e-05,,,,,4976,
9.038193528429453e-06,85686.320842219,,,4.519096764214726e-05,,,,,,,,,9309,,,9.038193528429453e-06,,,,1779959272.4736369,4.519096764214726e-05,,,,,4977,
9.038193528429453e-06,85688.607729377,,,4.519096764214726e-05,,,,,,,,,9309,,,9.038193528429453e-06,,,,1779959274.7605731,4.519096764214726e-05,,,,,4978,
9.038193528429453e-06,85690.895189667,,,4.519096764214726e-05,,,,,,,,,9309,,,9.038193528429453e-06,,,,1779959277.048169,4.519096764214726e-05,,,,,4979,
,85693.181657715,,163.0,,,,,0.016003992408514023,,,,,9309,,,,,,,1779959279.3346732,,,,,,4980,
9.019357744635035e-06,85775.494066155,,,4.5096788723175174e-05,,,,,,,,,9319,,,9.019357744635035e-06,,,,1779959361.6469016,4.5096788723175174e-05,,,,,4981,
9.019357744635035e-06,85777.781818479,,,4.5096788723175174e-05,,,,,,,,,9319,,,9.019357744635035e-06,,,,1779959363.934668,4.5096788723175174e-05,,,,,4982,
9.019357744635035e-06,85780.069081408,,,4.5096788723175174e-05,,,,,,,,,9319,,,9.019357744635035e-06,,,,1779959366.2218707,4.5096788723175174e-05,,,,,4983,
9.019357744635035e-06,85782.353793164,,,4.5096788723175174e-05,,,,,,,,,9319,,,9.019357744635035e-06,,,,1779959368.506786,4.5096788723175174e-05,,,,,4984,
,85784.639510571,,163.0,,,,,0.023301487788558006,,,,,9319,,,,,,,1779959370.792471,,,,,,4985,
9.000525473160343e-06,85866.953244099,,,4.500262736580171e-05,,,,,,,,,9329,,,9.000525473160343e-06,,,,1779959453.106074,4.500262736580171e-05,,,,,4986,
9.000525473160343e-06,85869.242842674,,,4.500262736580171e-05,,,,,,,,,9329,,,9.000525473160343e-06,,,,1779959455.3956294,4.500262736580171e-05,,,,,4987,
9.000525473160343e-06,85871.529672458,,,4.500262736580171e-05,,,,,,,,,9329,,,9.000525473160343e-06,,,,1779959457.6825292,4.500262736580171e-05,,,,,4988,
9.000525473160343e-06,85873.814582808,,,4.500262736580171e-05,,,,,,,,,9329,,,9.000525473160343e-06,,,,1779959459.9675195,4.500262736580171e-05,,,,,4989,
,85876.099989885,,163.0,,,,,0.01609840616583824,,,,,9329,,,,,,,1779959462.25302,,,,,,4990,
8.98169678145602e-06,85958.398894591,,,4.49084839072801e-05,,,,,,,,,9339,,,8.98169678145602e-06,,,,1779959544.551739,4.49084839072801e-05,,,,,4991,
8.98169678145602e-06,85960.688869818,,,4.49084839072801e-05,,,,,,,,,9339,,,8.98169678145602e-06,,,,1779959546.8416882,4.49084839072801e-05,,,,,4992,
8.98169678145602e-06,85962.974308017,,,4.49084839072801e-05,,,,,,,,,9339,,,8.98169678145602e-06,,,,1779959549.1271596,4.49084839072801e-05,,,,,4993,
8.98169678145602e-06,85965.260149081,,,4.49084839072801e-05,,,,,,,,,9339,,,8.98169678145602e-06,,,,1779959551.4131012,4.49084839072801e-05,,,,,4994,
,85967.5463988,,163.0,,,,,0.016619056463241577,,,,,9339,,,,,,,1779959553.6994061,,,,,,4995,
,86064.046657237,0.0,163.0,,,5.593672752380371,,,0.9072080850601196,3.875,,,9347,,,,,,0.02625085785984993,1779959650.1993809,,,,,0.02625085785984993,4996,
,86064.050202486,,163.0,,,,0.9354310631752014,,,,0.02012074552476406,0.02012074552476406,9347,4.650148868560791,3.122396469116211,,,0.0,,1779959650.2031941,,,,,,4997,
8.962871736959909e-06,86073.489722205,,,4.481435868479954e-05,,,,,,,,,9349,,,8.962871736959909e-06,,,,1779959659.6425736,4.481435868479954e-05,,,,,4998,
8.962871736959909e-06,86075.776791464,,,4.481435868479954e-05,,,,,,,,,9349,,,8.962871736959909e-06,,,,1779959661.92964,4.481435868479954e-05,,,,,4999,
8.962871736959909e-06,86078.062889293,,,4.481435868479954e-05,,,,,,,,,9349,,,8.962871736959909e-06,,,,1779959664.215761,4.481435868479954e-05,,,,,5000,
8.962871736959909e-06,86080.346796801,,,4.481435868479954e-05,,,,,,,,,9349,,,8.962871736959909e-06,,,,1779959666.499826,4.481435868479954e-05,,,,,5001,
,86082.633877959,,164.0,,,,,0.012720784172415733,,,,,9349,,,,,,,1779959668.7867887,,,,,,5002,
8.944050407096765e-06,86164.948924595,,,4.4720252035483824e-05,,,,,,,,,9359,,,8.944050407096765e-06,,,,1779959751.1017191,4.4720252035483824e-05,,,,,5003,
8.944050407096765e-06,86167.234885553,,,4.4720252035483824e-05,,,,,,,,,9359,,,8.944050407096765e-06,,,,1779959753.3876889,4.4720252035483824e-05,,,,,5004,
8.944050407096765e-06,86169.521759584,,,4.4720252035483824e-05,,,,,,,,,9359,,,8.944050407096765e-06,,,,1779959755.6745894,4.4720252035483824e-05,,,,,5005,
8.944050407096765e-06,86171.806835753,,,4.4720252035483824e-05,,,,,,,,,9359,,,8.944050407096765e-06,,,,1779959757.9598584,4.4720252035483824e-05,,,,,5006,
,86174.09372626,,164.0,,,,,0.01958756521344185,,,,,9359,,,,,,,1779959760.2466016,,,,,,5007,
8.925232859278052e-06,86256.402946935,,,4.462616429639026e-05,,,,,,,,,9369,,,8.925232859278052e-06,,,,1779959842.5557342,4.462616429639026e-05,,,,,5008,
8.925232859278052e-06,86258.689979719,,,4.462616429639026e-05,,,,,,,,,9369,,,8.925232859278052e-06,,,,1779959844.8427637,4.462616429639026e-05,,,,,5009,
8.925232859278052e-06,86260.979308254,,,4.462616429639026e-05,,,,,,,,,9369,,,8.925232859278052e-06,,,,1779959847.1321137,4.462616429639026e-05,,,,,5010,
8.925232859278052e-06,86263.262537381,,,4.462616429639026e-05,,,,,,,,,9369,,,8.925232859278052e-06,,,,1779959849.415545,4.462616429639026e-05,,,,,5011,
,86265.551464473,,164.0,,,,,0.025387771427631378,,,,,9369,,,,,,,1779959851.704306,,,,,,5012,
8.90641916090169e-06,86347.863434842,,,4.4532095804508444e-05,,,,,,,,,9379,,,8.90641916090169e-06,,,,1779959934.0162249,4.4532095804508444e-05,,,,,5013,
8.90641916090169e-06,86350.14970953,,,4.4532095804508444e-05,,,,,,,,,9379,,,8.90641916090169e-06,,,,1779959936.3025122,4.4532095804508444e-05,,,,,5014,
8.90641916090169e-06,86352.437120778,,,4.4532095804508444e-05,,,,,,,,,9379,,,8.90641916090169e-06,,,,1779959938.589906,4.4532095804508444e-05,,,,,5015,
8.90641916090169e-06,86354.722089374,,,4.4532095804508444e-05,,,,,,,,,9379,,,8.90641916090169e-06,,,,1779959940.875061,4.4532095804508444e-05,,,,,5016,
,86357.010612654,,164.0,,,,,0.023062007501721382,,,,,9379,,,,,,,1779959943.1634803,,,,,,5017,
8.887609379351807e-06,86439.318433736,,,4.4438046896759036e-05,,,,,,,,,9389,,,8.887609379351807e-06,,,,1779960025.4712012,4.4438046896759036e-05,,,,,5018,
8.887609379351807e-06,86441.603531761,,,4.4438046896759036e-05,,,,,,,,,9389,,,8.887609379351807e-06,,,,1779960027.7563407,4.4438046896759036e-05,,,,,5019,
8.887609379351807e-06,86443.89168,,,4.4438046896759036e-05,,,,,,,,,9389,,,8.887609379351807e-06,,,,1779960030.044599,4.4438046896759036e-05,,,,,5020,
8.887609379351807e-06,86446.179457372,,,4.4438046896759036e-05,,,,,,,,,9389,,,8.887609379351807e-06,,,,1779960032.3324163,4.4438046896759036e-05,,,,,5021,
,86448.467542877,,164.0,,,,,0.02007952518761158,,,,,9389,,,,,,,1779960034.620421,,,,,,5022,
8.868803581998497e-06,86530.771094442,,,4.434401790999248e-05,,,,,,,,,9399,,,8.868803581998497e-06,,,,1779960116.9238749,4.434401790999248e-05,,,,,5023,
8.868803581998497e-06,86533.057677993,,,4.434401790999248e-05,,,,,,,,,9399,,,8.868803581998497e-06,,,,1779960119.2105267,4.434401790999248e-05,,,,,5024,
8.868803581998497e-06,86535.342588419,,,4.434401790999248e-05,,,,,,,,,9399,,,8.868803581998497e-06,,,,1779960121.4953942,4.434401790999248e-05,,,,,5025,
8.868803581998497e-06,86537.628982296,,,4.434401790999248e-05,,,,,,,,,9399,,,8.868803581998497e-06,,,,1779960123.7819989,4.434401790999248e-05,,,,,5026,
,86539.916515114,,164.0,,,,,0.022482341155409813,,,,,9399,,,,,,,1779960126.069432,,,,,,5027,
,86608.936695587,0.0,164.0,,,5.489614009857178,,,0.9088460206985474,3.5712509155273438,,,9404,,,,,,0.025568129494786263,1779960195.0894284,,,,,0.025568129494786263,5028,
,86609.201014155,,164.0,,,,0.9372774362564087,,,,0.019858837127685547,0.019858837127685547,9404,4.593563556671143,3.1112518310546875,,,0.0,,1779960195.353832,,,,,,5029,
8.850001836197596e-06,86646.06376652,,,4.425000918098798e-05,,,,,,,,,9409,,,8.850001836197596e-06,,,,1779960232.216599,4.425000918098798e-05,,,,,5030,
8.850001836197596e-06,86648.35122749,,,4.425000918098798e-05,,,,,,,,,9409,,,8.850001836197596e-06,,,,1779960234.5040052,4.425000918098798e-05,,,,,5031,
8.850001836197596e-06,86650.63775411,,,4.425000918098798e-05,,,,,,,,,9409,,,8.850001836197596e-06,,,,1779960236.7905905,4.425000918098798e-05,,,,,5032,
8.850001836197596e-06,86652.92541222,,,4.425000918098798e-05,,,,,,,,,9409,,,8.850001836197596e-06,,,,1779960239.078443,4.425000918098798e-05,,,,,5033,
,86655.212875371,,165.0,,,,,0.0143068116158247,,,,,9409,,,,,,,1779960241.3658717,,,,,,5034,
8.831204209290424e-06,86737.529829542,,,4.415602104645212e-05,,,,,,,,,9419,,,8.831204209290424e-06,,,,1779960323.6826022,4.415602104645212e-05,,,,,5035,
8.831204209290424e-06,86739.81639331,,,4.415602104645212e-05,,,,,,,,,9419,,,8.831204209290424e-06,,,,1779960325.9692044,4.415602104645212e-05,,,,,5036,
8.831204209290424e-06,86742.100251822,,,4.415602104645212e-05,,,,,,,,,9419,,,8.831204209290424e-06,,,,1779960328.2530456,4.415602104645212e-05,,,,,5037,
8.831204209290424e-06,86744.388487263,,,4.415602104645212e-05,,,,,,,,,9419,,,8.831204209290424e-06,,,,1779960330.5412178,4.415602104645212e-05,,,,,5038,
,86746.675277188,,165.0,,,,,0.009122179821133614,,,,,9419,,,,,,,1779960332.8281393,,,,,,5039,
8.812410768603537e-06,86828.98195677,,,4.4062053843017683e-05,,,,,,,,,9429,,,8.812410768603537e-06,,,,1779960415.1347418,4.4062053843017683e-05,,,,,5040,
8.812410768603537e-06,86831.269410356,,,4.4062053843017683e-05,,,,,,,,,9429,,,8.812410768603537e-06,,,,1779960417.4222965,4.4062053843017683e-05,,,,,5041,
8.812410768603537e-06,86833.555771826,,,4.4062053843017683e-05,,,,,,,,,9429,,,8.812410768603537e-06,,,,1779960419.7086072,4.4062053843017683e-05,,,,,5042,
8.812410768603537e-06,86835.840432897,,,4.4062053843017683e-05,,,,,,,,,9429,,,8.812410768603537e-06,,,,1779960421.9934144,4.4062053843017683e-05,,,,,5043,
,86838.126832678,,165.0,,,,,0.028713136911392212,,,,,9429,,,,,,,1779960424.2796655,,,,,,5044,
8.793621581448522e-06,86920.429273032,,,4.3968107907242606e-05,,,,,,,,,9439,,,8.793621581448522e-06,,,,1779960506.5821187,4.3968107907242606e-05,,,,,5045,
8.793621581448522e-06,86922.714578545,,,4.3968107907242606e-05,,,,,,,,,9439,,,8.793621581448522e-06,,,,1779960508.867477,4.3968107907242606e-05,,,,,5046,
8.793621581448522e-06,86925.001671964,,,4.3968107907242606e-05,,,,,,,,,9439,,,8.793621581448522e-06,,,,1779960511.1546404,4.3968107907242606e-05,,,,,5047,
8.793621581448522e-06,86927.289973287,,,4.3968107907242606e-05,,,,,,,,,9439,,,8.793621581448522e-06,,,,1779960513.4429226,4.3968107907242606e-05,,,,,5048,
,86929.578296475,,165.0,,,,,0.023863792419433594,,,,,9439,,,,,,,1779960515.7311928,,,,,,5049,
8.774836715121706e-06,87011.874996414,,,4.387418357560853e-05,,,,,,,,,9449,,,8.774836715121706e-06,,,,1779960598.0278456,4.387418357560853e-05,,,,,5050,
8.774836715121706e-06,87014.160667424,,,4.387418357560853e-05,,,,,,,,,9449,,,8.774836715121706e-06,,,,1779960600.3135755,4.387418357560853e-05,,,,,5051,
8.774836715121706e-06,87016.448001212,,,4.387418357560853e-05,,,,,,,,,9449,,,8.774836715121706e-06,,,,1779960602.6008701,4.387418357560853e-05,,,,,5052,
8.774836715121706e-06,87018.733612326,,,4.387418357560853e-05,,,,,,,,,9449,,,8.774836715121706e-06,,,,1779960604.8866165,4.387418357560853e-05,,,,,5053,
,87021.020660019,,165.0,,,,,0.028332382440567017,,,,,9449,,,,,,,1779960607.1735613,,,,,,5054,
8.756056236903954e-06,87103.306627842,,,4.3780281184519764e-05,,,,,,,,,9459,,,8.756056236903954e-06,,,,1779960689.459472,4.3780281184519764e-05,,,,,5055,
8.756056236903954e-06,87105.592162134,,,4.3780281184519764e-05,,,,,,,,,9459,,,8.756056236903954e-06,,,,1779960691.7451408,4.3780281184519764e-05,,,,,5056,
8.756056236903954e-06,87107.879401316,,,4.3780281184519764e-05,,,,,,,,,9459,,,8.756056236903954e-06,,,,1779960694.03244,4.3780281184519764e-05,,,,,5057,
8.756056236903954e-06,87110.163647839,,,4.3780281184519764e-05,,,,,,,,,9459,,,8.756056236903954e-06,,,,1779960696.3166578,4.3780281184519764e-05,,,,,5058,
,87112.451515048,,165.0,,,,,0.026076864451169968,,,,,9459,,,,,,,1779960698.6045825,,,,,,5059,
,87154.07577316,0.0,165.0,,,5.493287086486816,,,0.9087375998497009,3.7890625,,,9461,,,,,,0.025706570595502853,1779960740.2285066,,,,,0.025706570595502853,5060,
,87154.079229967,,165.0,,,,0.9353877305984497,,,,0.020082462579011917,0.020082462579011917,9461,4.622342586517334,3.0,,,0.0,,1779960740.2322888,,,,,,5061,
8.737280214060417e-06,87218.395182021,,,4.3686401070302086e-05,,,,,,,,,9469,,,8.737280214060417e-06,,,,1779960804.5479984,4.3686401070302086e-05,,,,,5062,
8.737280214060417e-06,87220.681726455,,,4.3686401070302086e-05,,,,,,,,,9469,,,8.737280214060417e-06,,,,1779960806.8345206,4.3686401070302086e-05,,,,,5063,
8.737280214060417e-06,87222.96866402,,,4.3686401070302086e-05,,,,,,,,,9469,,,8.737280214060417e-06,,,,1779960809.1215017,4.3686401070302086e-05,,,,,5064,
8.737280214060417e-06,87225.25550969,,,4.3686401070302086e-05,,,,,,,,,9469,,,8.737280214060417e-06,,,,1779960811.4083128,4.3686401070302086e-05,,,,,5065,
,87227.541776624,,166.0,,,,,0.02536129578948021,,,,,9469,,,,,,,1779960813.6946058,,,,,,5066,
8.718508713840276e-06,87309.850347999,,,4.3592543569201374e-05,,,,,,,,,9479,,,8.718508713840276e-06,,,,1779960896.0031278,4.3592543569201374e-05,,,,,5067,
8.718508713840276e-06,87312.137686637,,,4.3592543569201374e-05,,,,,,,,,9479,,,8.718508713840276e-06,,,,1779960898.290539,4.3592543569201374e-05,,,,,5068,
8.718508713840276e-06,87314.426675463,,,4.3592543569201374e-05,,,,,,,,,9479,,,8.718508713840276e-06,,,,1779960900.5794785,4.3592543569201374e-05,,,,,5069,
8.718508713840276e-06,87316.713408516,,,4.3592543569201374e-05,,,,,,,,,9479,,,8.718508713840276e-06,,,,1779960902.8663309,4.3592543569201374e-05,,,,,5070,
,87319.000058577,,166.0,,,,,0.02485974133014679,,,,,9479,,,,,,,1779960905.1528757,,,,,,5071,
8.69974180347652e-06,87401.296862782,,,4.34987090173826e-05,,,,,,,,,9489,,,8.69974180347652e-06,,,,1779960987.4496622,4.34987090173826e-05,,,,,5072,
8.69974180347652e-06,87403.581246386,,,4.34987090173826e-05,,,,,,,,,9489,,,8.69974180347652e-06,,,,1779960989.7340665,4.34987090173826e-05,,,,,5073,
8.69974180347652e-06,87405.867255411,,,4.34987090173826e-05,,,,,,,,,9489,,,8.69974180347652e-06,,,,1779960992.0200486,4.34987090173826e-05,,,,,5074,
8.69974180347652e-06,87408.154193782,,,4.34987090173826e-05,,,,,,,,,9489,,,8.69974180347652e-06,,,,1779960994.3070407,4.34987090173826e-05,,,,,5075,
,87410.441920058,,166.0,,,,,0.02207084745168686,,,,,9489,,,,,,,1779960996.594781,,,,,,5076,
8.680979550185707e-06,87492.740117275,,,4.340489775092853e-05,,,,,,,,,9499,,,8.680979550185707e-06,,,,1779961078.892938,4.340489775092853e-05,,,,,5077,
8.680979550185707e-06,87495.025260728,,,4.340489775092853e-05,,,,,,,,,9499,,,8.680979550185707e-06,,,,1779961081.1781094,4.340489775092853e-05,,,,,5078,
8.680979550185707e-06,87497.312246087,,,4.340489775092853e-05,,,,,,,,,9499,,,8.680979550185707e-06,,,,1779961083.4651494,4.340489775092853e-05,,,,,5079,
8.680979550185707e-06,87499.601568845,,,4.340489775092853e-05,,,,,,,,,9499,,,8.680979550185707e-06,,,,1779961085.7543857,4.340489775092853e-05,,,,,5080,
,87501.888840708,,166.0,,,,,0.023616474121809006,,,,,9499,,,,,,,1779961088.0417142,,,,,,5081,
8.662222021167702e-06,87584.186980247,,,4.331111010583851e-05,,,,,,,,,9509,,,8.662222021167702e-06,,,,1779961170.3398302,4.331111010583851e-05,,,,,5082,
8.662222021167702e-06,87586.473931971,,,4.331111010583851e-05,,,,,,,,,9509,,,8.662222021167702e-06,,,,1779961172.6268156,4.331111010583851e-05,,,,,5083,
8.662222021167702e-06,87588.761638679,,,4.331111010583851e-05,,,,,,,,,9509,,,8.662222021167702e-06,,,,1779961174.9145427,4.331111010583851e-05,,,,,5084,
8.662222021167702e-06,87591.049206561,,,4.331111010583851e-05,,,,,,,,,9509,,,8.662222021167702e-06,,,,1779961177.2019887,4.331111010583851e-05,,,,,5085,
,87593.336719703,,166.0,,,,,0.03195460885763168,,,,,9509,,,,,,,1779961179.4895926,,,,,,5086,
,87698.979507709,0.0,166.0,,,5.534852981567383,,,0.9078797101974487,3.84375,,,9518,,,,,,0.025951771065592766,1779961285.1322203,,,,,0.025951771065592766,5087,
,87698.982935253,,166.0,,,,0.937447190284729,,,,0.019785532727837563,0.019785532727837563,9518,4.586304187774658,3.0998001098632812,,,0.0,,1779961285.1359925,,,,,,5088,
8.64346928360545e-06,87699.326185504,,,4.321734641802725e-05,,,,,,,,,9519,,,8.64346928360545e-06,,,,1779961285.4788759,4.321734641802725e-05,,,,,5089,
8.64346928360545e-06,87701.616218105,,,4.321734641802725e-05,,,,,,,,,9519,,,8.64346928360545e-06,,,,1779961287.769075,4.321734641802725e-05,,,,,5090,
8.64346928360545e-06,87703.903087131,,,4.321734641802725e-05,,,,,,,,,9519,,,8.64346928360545e-06,,,,1779961290.0560565,4.321734641802725e-05,,,,,5091,
8.64346928360545e-06,87706.190443429,,,4.321734641802725e-05,,,,,,,,,9519,,,8.64346928360545e-06,,,,1779961292.3432617,4.321734641802725e-05,,,,,5092,
,87708.478594873,,167.0,,,,,0.03586333245038986,,,,,9519,,,,,,,1779961294.631444,,,,,,5093,
8.62472140466475e-06,87790.787009251,,,4.312360702332375e-05,,,,,,,,,9529,,,8.62472140466475e-06,,,,1779961376.939857,4.312360702332375e-05,,,,,5094,
8.62472140466475e-06,87793.07548559,,,4.312360702332375e-05,,,,,,,,,9529,,,8.62472140466475e-06,,,,1779961379.22827,4.312360702332375e-05,,,,,5095,
8.62472140466475e-06,87795.362244594,,,4.312360702332375e-05,,,,,,,,,9529,,,8.62472140466475e-06,,,,1779961381.5150864,4.312360702332375e-05,,,,,5096,
8.62472140466475e-06,87797.648967986,,,4.312360702332375e-05,,,,,,,,,9529,,,8.62472140466475e-06,,,,1779961383.801852,4.312360702332375e-05,,,,,5097,
,87799.934503046,,167.0,,,,,0.03547026216983795,,,,,9529,,,,,,,1779961386.0874903,,,,,,5098,
8.60597845149398e-06,87882.227807209,,,4.30298922574699e-05,,,,,,,,,9539,,,8.60597845149398e-06,,,,1779961468.3806694,4.30298922574699e-05,,,,,5099,
8.60597845149398e-06,87884.514478901,,,4.30298922574699e-05,,,,,,,,,9539,,,8.60597845149398e-06,,,,1779961470.6672783,4.30298922574699e-05,,,,,5100,
8.60597845149398e-06,87886.802335534,,,4.30298922574699e-05,,,,,,,,,9539,,,8.60597845149398e-06,,,,1779961472.9551954,4.30298922574699e-05,,,,,5101,
8.60597845149398e-06,87889.090092398,,,4.30298922574699e-05,,,,,,,,,9539,,,8.60597845149398e-06,,,,1779961475.2429364,4.30298922574699e-05,,,,,5102,
,87891.375505848,,167.0,,,,,0.017056994140148163,,,,,9539,,,,,,,1779961477.528527,,,,,,5103,
8.587240491223885e-06,87973.670750828,,,4.2936202456119425e-05,,,,,,,,,9549,,,8.587240491223885e-06,,,,1779961559.8236217,4.2936202456119425e-05,,,,,5104,
8.587240491223885e-06,87975.960226349,,,4.2936202456119425e-05,,,,,,,,,9549,,,8.587240491223885e-06,,,,1779961562.1129096,4.2936202456119425e-05,,,,,5105,
