trainer/global_step,_step,lr-AdamW/pg4,lr-AdamW/pg1,lr-AdamW/pg2,_runtime,lr-AdamW/pg3,_timestamp,epoch,train/loss_step,val/age_loss,val/medae,val/recon_loss,val/loss,val/mae,val/r2,train/recon_loss,train/age_loss,train/loss_epoch,train/mae,train/r2,train/medae
2119,1131,1.9534256346335062e-05,9.76712817316753e-05,9.76712817316753e-05,20416.837376177,1.9534256346335062e-05,1780674954.0386252,,,,,,,,,,,,,,
2119,1132,1.9534256346335062e-05,9.76712817316753e-05,9.76712817316753e-05,20419.141647489,1.9534256346335062e-05,1780674956.342974,,,,,,,,,,,,,,
2119,1133,,,,20421.44541382,,1780674958.6465914,37.0,0.10836466401815414,,,,,,,,,,,,
2129,1134,1.9528530884728786e-05,9.764265442364394e-05,9.764265442364394e-05,20504.316531573,1.9528530884728786e-05,1780675041.5178697,,,,,,,,,,,,,,
2129,1135,1.9528530884728786e-05,9.764265442364394e-05,9.764265442364394e-05,20506.616320969,1.9528530884728786e-05,1780675043.8175454,,,,,,,,,,,,,,
2129,1136,1.9528530884728786e-05,9.764265442364394e-05,9.764265442364394e-05,20508.918526333,1.9528530884728786e-05,1780675046.11984,,,,,,,,,,,,,,
2129,1137,1.9528530884728786e-05,9.764265442364394e-05,9.764265442364394e-05,20511.221994227,1.9528530884728786e-05,1780675048.4231234,,,,,,,,,,,,,,
2129,1138,,,,20513.520742857,,1780675050.7220304,37.0,0.10091996192932129,,,,,,,,,,,,
2139,1139,1.9522771295236647e-05,9.761385647618323e-05,9.761385647618323e-05,20596.387759051,1.9522771295236647e-05,1780675133.588944,,,,,,,,,,,,,,
2139,1140,1.9522771295236647e-05,9.761385647618323e-05,9.761385647618323e-05,20598.689912399,1.9522771295236647e-05,1780675135.8912387,,,,,,,,,,,,,,
2139,1141,1.9522771295236647e-05,9.761385647618323e-05,9.761385647618323e-05,20600.991951936,1.9522771295236647e-05,1780675138.1931126,,,,,,,,,,,,,,
2139,1142,1.9522771295236647e-05,9.761385647618323e-05,9.761385647618323e-05,20603.293653804,1.9522771295236647e-05,1780675140.494924,,,,,,,,,,,,,,
2139,1143,,,,20605.59651679,,1780675142.7977314,37.0,0.08630885183811188,,,,,,,,,,,,
2149,1144,1.9516977598487494e-05,9.758488799243745e-05,9.758488799243745e-05,20688.486590459,1.9516977598487494e-05,1780675225.687865,,,,,,,,,,,,,,
2149,1145,1.9516977598487494e-05,9.758488799243745e-05,9.758488799243745e-05,20690.789667991,1.9516977598487494e-05,1780675227.9908214,,,,,,,,,,,,,,
2149,1146,1.9516977598487494e-05,9.758488799243745e-05,9.758488799243745e-05,20693.093492037,1.9516977598487494e-05,1780675230.294833,,,,,,,,,,,,,,
2149,1147,1.9516977598487494e-05,9.758488799243745e-05,9.758488799243745e-05,20695.394619693,1.9516977598487494e-05,1780675232.5957668,,,,,,,,,,,,,,
2149,1148,,,,20697.69870337,,1780675234.8998928,37.0,0.08732856810092926,,,,,,,,,,,,
2159,1149,1.9511149815232326e-05,9.755574907616162e-05,9.755574907616162e-05,20780.571690461,1.9511149815232326e-05,1780675317.7727268,,,,,,,,,,,,,,
2159,1150,1.9511149815232326e-05,9.755574907616162e-05,9.755574907616162e-05,20782.874416287,1.9511149815232326e-05,1780675320.0755384,,,,,,,,,,,,,,
2159,1151,1.9511149815232326e-05,9.755574907616162e-05,9.755574907616162e-05,20785.177502905,1.9511149815232326e-05,1780675322.3787992,,,,,,,,,,,,,,
2159,1152,1.9511149815232326e-05,9.755574907616162e-05,9.755574907616162e-05,20787.479061713,1.9511149815232326e-05,1780675324.6801963,,,,,,,,,,,,,,
2159,1153,,,,20789.781975489,,1780675326.9830976,37.0,0.11524996161460876,,,,,,,,,,,,
2165,1154,,,,20868.656724891,,1780675405.8579576,37.0,,0.10618136823177338,12.204910278320312,0.0,0.10618136823177338,17.63465118408203,0.18002641201019287,,,,,,
2165,1155,,,,20868.660252762,,1780675405.8616047,37.0,,,,,,,,0.0,0.10381071269512177,0.10381071269512177,17.319272994995117,0.27614712715148926,13.069408416748047
2169,1156,1.9505287966344252e-05,9.752643983172126e-05,9.752643983172126e-05,20896.694333493,1.9505287966344252e-05,1780675433.8954947,,,,,,,,,,,,,,
2169,1157,1.9505287966344252e-05,9.752643983172126e-05,9.752643983172126e-05,20898.998320977,1.9505287966344252e-05,1780675436.199408,,,,,,,,,,,,,,
2169,1158,1.9505287966344252e-05,9.752643983172126e-05,9.752643983172126e-05,20901.299651761,1.9505287966344252e-05,1780675438.5007806,,,,,,,,,,,,,,
2169,1159,1.9505287966344252e-05,9.752643983172126e-05,9.752643983172126e-05,20903.60254656,1.9505287966344252e-05,1780675440.8038185,,,,,,,,,,,,,,
2169,1160,,,,20905.907441419,,1780675443.1085467,38.0,0.09225286543369293,,,,,,,,,,,,
2179,1161,1.9499392072818365e-05,9.749696036409182e-05,9.749696036409182e-05,20988.809522911,1.9499392072818365e-05,1780675526.010819,,,,,,,,,,,,,,
2179,1162,1.9499392072818365e-05,9.749696036409182e-05,9.749696036409182e-05,20991.113151086,1.9499392072818365e-05,1780675528.3143032,,,,,,,,,,,,,,
2179,1163,1.9499392072818365e-05,9.749696036409182e-05,9.749696036409182e-05,20993.416692671,1.9499392072818365e-05,1780675530.6179578,,,,,,,,,,,,,,
2179,1164,1.9499392072818365e-05,9.749696036409182e-05,9.749696036409182e-05,20995.720820808,1.9499392072818365e-05,1780675532.9219453,,,,,,,,,,,,,,
2179,1165,,,,20998.024042109,,1780675535.2252104,38.0,0.1152220368385315,,,,,,,,,,,,
2189,1166,1.949346215577171e-05,9.746731077885853e-05,9.746731077885853e-05,21080.901773801,1.949346215577171e-05,1780675618.1029177,,,,,,,,,,,,,,
2189,1167,1.949346215577171e-05,9.746731077885853e-05,9.746731077885853e-05,21083.202079935,1.949346215577171e-05,1780675620.4033275,,,,,,,,,,,,,,
2189,1168,1.949346215577171e-05,9.746731077885853e-05,9.746731077885853e-05,21085.504399391,1.949346215577171e-05,1780675622.7055807,,,,,,,,,,,,,,
2189,1169,1.949346215577171e-05,9.746731077885853e-05,9.746731077885853e-05,21087.80654792,1.949346215577171e-05,1780675625.0077074,,,,,,,,,,,,,,
2189,1170,,,,21090.109550053,,1780675627.310807,38.0,0.09209778904914856,,,,,,,,,,,,
2199,1171,1.948749823644319e-05,9.743749118221595e-05,9.743749118221595e-05,21172.978908306,1.948749823644319e-05,1780675710.180025,,,,,,,,,,,,,,
2199,1172,1.948749823644319e-05,9.743749118221595e-05,9.743749118221595e-05,21175.281764873,1.948749823644319e-05,1780675712.4829142,,,,,,,,,,,,,,
2199,1173,1.948749823644319e-05,9.743749118221595e-05,9.743749118221595e-05,21177.584432595,1.948749823644319e-05,1780675714.7856135,,,,,,,,,,,,,,
2199,1174,1.948749823644319e-05,9.743749118221595e-05,9.743749118221595e-05,21179.88707549,1.948749823644319e-05,1780675717.0882225,,,,,,,,,,,,,,
2199,1175,,,,21182.190519361,,1780675719.3917398,38.0,0.10673817992210388,,,,,,,,,,,,
2209,1176,1.948150033619349e-05,9.740750168096744e-05,9.740750168096744e-05,21265.069748432,1.948150033619349e-05,1780675802.271006,,,,,,,,,,,,,,
2209,1177,1.948150033619349e-05,9.740750168096744e-05,9.740750168096744e-05,21267.371602682,1.948150033619349e-05,1780675804.572699,,,,,,,,,,,,,,
2209,1178,1.948150033619349e-05,9.740750168096744e-05,9.740750168096744e-05,21269.674449646,1.948150033619349e-05,1780675806.8756042,,,,,,,,,,,,,,
2209,1179,1.948150033619349e-05,9.740750168096744e-05,9.740750168096744e-05,21271.978247412,1.948150033619349e-05,1780675809.1794624,,,,,,,,,,,,,,
2209,1180,,,,21274.28300972,,1780675811.484375,38.0,0.1194320097565651,,,,,,,,,,,,
2219,1181,1.9475468476505008e-05,9.737734238252503e-05,9.737734238252503e-05,21357.168379858,1.9475468476505008e-05,1780675894.3694944,,,,,,,,,,,,,,
2219,1182,1.9475468476505008e-05,9.737734238252503e-05,9.737734238252503e-05,21359.468964228,1.9475468476505008e-05,1780675896.6702194,,,,,,,,,,,,,,
2219,1183,1.9475468476505008e-05,9.737734238252503e-05,9.737734238252503e-05,21361.770076964,1.9475468476505008e-05,1780675898.9713502,,,,,,,,,,,,,,
2219,1184,1.9475468476505008e-05,9.737734238252503e-05,9.737734238252503e-05,21364.071623242,1.9475468476505008e-05,1780675901.2729378,,,,,,,,,,,,,,
2219,1185,,,,21366.374953426,,1780675903.576263,38.0,0.07720690965652466,,,,,,,,,,,,
2222,1186,,,,21417.56906531,,1780675954.7702575,38.0,,0.10371384769678116,11.71875,0.0,0.10371384769678116,17.319368362426758,0.20779085159301758,,,,,,
2222,1187,,,,21417.819119298,,1780675955.0202177,38.0,,,,,,,,0.0,0.10203789919614792,0.10203789919614792,17.04365348815918,0.28513598442077637,12.875
2229,1188,1.9469402678981762e-05,9.73470133949088e-05,9.73470133949088e-05,21473.422853926,1.9469402678981762e-05,1780676010.6241143,,,,,,,,,,,,,,
2229,1189,1.9469402678981762e-05,9.73470133949088e-05,9.73470133949088e-05,21475.724441928,1.9469402678981762e-05,1780676012.9255207,,,,,,,,,,,,,,
2229,1190,1.9469402678981762e-05,9.73470133949088e-05,9.73470133949088e-05,21478.027562187,1.9469402678981762e-05,1780676015.2286716,,,,,,,,,,,,,,
2229,1191,1.9469402678981762e-05,9.73470133949088e-05,9.73470133949088e-05,21480.329528629,1.9469402678981762e-05,1780676017.5307388,,,,,,,,,,,,,,
2229,1192,,,,21482.635909917,,1780676019.837085,39.0,0.09096801280975342,,,,,,,,,,,,
2239,1193,1.9463302965349334e-05,9.731651482674668e-05,9.731651482674668e-05,21565.511972586,1.9463302965349334e-05,1780676102.7130911,,,,,,,,,,,,,,
2239,1194,1.9463302965349334e-05,9.731651482674668e-05,9.731651482674668e-05,21567.814540076,1.9463302965349334e-05,1780676105.0156524,,,,,,,,,,,,,,
2239,1195,1.9463302965349334e-05,9.731651482674668e-05,9.731651482674668e-05,21570.118296896,1.9463302965349334e-05,1780676107.3194926,,,,,,,,,,,,,,
2239,1196,1.9463302965349334e-05,9.731651482674668e-05,9.731651482674668e-05,21572.422881081,1.9463302965349334e-05,1780676109.6240718,,,,,,,,,,,,,,
2239,1197,,,,21574.724948247,,1780676111.926259,39.0,0.12011639773845673,,,,,,,,,,,,
2249,1198,1.945716935745478e-05,9.72858467872739e-05,9.72858467872739e-05,21657.610959626,1.945716935745478e-05,1780676194.8120625,,,,,,,,,,,,,,
2249,1199,1.945716935745478e-05,9.72858467872739e-05,9.72858467872739e-05,21659.915592398,1.945716935745478e-05,1780676197.1167607,,,,,,,,,,,,,,
2249,1200,1.945716935745478e-05,9.72858467872739e-05,9.72858467872739e-05,21662.219562933,1.945716935745478e-05,1780676199.4207373,,,,,,,,,,,,,,
2249,1201,1.945716935745478e-05,9.72858467872739e-05,9.72858467872739e-05,21664.522632441,1.945716935745478e-05,1780676201.723937,,,,,,,,,,,,,,
2249,1202,,,,21666.825633976,,1780676204.026777,39.0,0.08662257343530655,,,,,,,,,,,,
2259,1203,1.945100187726655e-05,9.725500938633277e-05,9.725500938633277e-05,21749.723660163,1.945100187726655e-05,1780676286.9247398,,,,,,,,,,,,,,
2259,1204,1.945100187726655e-05,9.725500938633277e-05,9.725500938633277e-05,21752.027048905,1.945100187726655e-05,1780676289.228185,,,,,,,,,,,,,,
2259,1205,1.945100187726655e-05,9.725500938633277e-05,9.725500938633277e-05,21754.330532891,1.945100187726655e-05,1780676291.5318344,,,,,,,,,,,,,,
2259,1206,1.945100187726655e-05,9.725500938633277e-05,9.725500938633277e-05,21756.633383943,1.945100187726655e-05,1780676293.8345082,,,,,,,,,,,,,,
2259,1207,,,,21758.936972575,,1780676296.1381106,39.0,0.08388856053352356,,,,,,,,,,,,
2269,1208,1.944480054687442e-05,9.722400273437208e-05,9.722400273437208e-05,21841.822454969,1.944480054687442e-05,1780676379.0236092,,,,,,,,,,,,,,
2269,1209,1.944480054687442e-05,9.722400273437208e-05,9.722400273437208e-05,21844.126827265,1.944480054687442e-05,1780676381.3281255,,,,,,,,,,,,,,
2269,1210,1.944480054687442e-05,9.722400273437208e-05,9.722400273437208e-05,21846.429868046,1.944480054687442e-05,1780676383.631008,,,,,,,,,,,,,,
2269,1211,1.944480054687442e-05,9.722400273437208e-05,9.722400273437208e-05,21848.730947484,1.944480054687442e-05,1780676385.9320714,,,,,,,,,,,,,,
2269,1212,,,,21851.035609636,,1780676388.236748,39.0,0.10051658004522324,,,,,,,,,,,,
2279,1213,1.943856538848939e-05,9.719282694244693e-05,9.719282694244693e-05,21933.890430791,1.943856538848939e-05,1780676471.0917654,,,,,,,,,,,,,,
2279,1214,1.943856538848939e-05,9.719282694244693e-05,9.719282694244693e-05,21936.191630654,1.943856538848939e-05,1780676473.3929229,,,,,,,,,,,,,,
2279,1215,1.943856538848939e-05,9.719282694244693e-05,9.719282694244693e-05,21938.49216184,1.943856538848939e-05,1780676475.6934645,,,,,,,,,,,,,,
2279,1216,1.943856538848939e-05,9.719282694244693e-05,9.719282694244693e-05,21940.792073473,1.943856538848939e-05,1780676477.9934075,,,,,,,,,,,,,,
2279,1217,,,,21942.377440351,,1780676479.5787556,39.0,0.07637894153594971,,,,,,,,,,,,
2279,1218,,,,21966.648744088,,1780676503.8499568,39.0,,0.10317488759756088,11.724750518798828,0.0,0.10317488759756088,17.147199630737305,0.21184372901916504,,,,,,
2279,1219,,,,21967.197454404,,1780676504.3984935,39.0,,,,,,,,0.0,0.10092699527740479,0.10092699527740479,16.87653160095215,0.29900825023651123,12.5
2289,1220,1.9432296424443632e-05,9.716148212221817e-05,9.716148212221817e-05,22050.471128539,1.9432296424443632e-05,1780676587.6722143,,,,,,,,,,,,,,
2289,1221,1.9432296424443632e-05,9.716148212221817e-05,9.716148212221817e-05,22052.772951742,1.9432296424443632e-05,1780676589.974042,,,,,,,,,,,,,,
2289,1222,1.9432296424443632e-05,9.716148212221817e-05,9.716148212221817e-05,22055.074955266,1.9432296424443632e-05,1780676592.2761211,,,,,,,,,,,,,,
2289,1223,1.9432296424443632e-05,9.716148212221817e-05,9.716148212221817e-05,22057.376129933,1.9432296424443632e-05,1780676594.577305,,,,,,,,,,,,,,
2289,1224,,,,22059.676544745,,1780676596.8776755,40.0,0.08950647711753845,,,,,,,,,,,,
2299,1225,1.94259936771904e-05,9.7129968385952e-05,9.7129968385952e-05,22142.556345962,1.94259936771904e-05,1780676679.7575338,,,,,,,,,,,,,,
2299,1226,1.94259936771904e-05,9.7129968385952e-05,9.7129968385952e-05,22144.857461413,1.94259936771904e-05,1780676682.0587196,,,,,,,,,,,,,,
2299,1227,1.94259936771904e-05,9.7129968385952e-05,9.7129968385952e-05,22147.158151834,1.94259936771904e-05,1780676684.3592684,,,,,,,,,,,,,,
2299,1228,1.94259936771904e-05,9.7129968385952e-05,9.7129968385952e-05,22149.459911435,1.94259936771904e-05,1780676686.6610785,,,,,,,,,,,,,,
2299,1229,,,,22151.762577,,1780676688.9637325,40.0,0.09783994406461716,,,,,,,,,,,,
2309,1230,1.9419657169303948e-05,9.709828584651974e-05,9.709828584651974e-05,22234.63212603,1.9419657169303948e-05,1780676771.8333974,,,,,,,,,,,,,,
2309,1231,1.9419657169303948e-05,9.709828584651974e-05,9.709828584651974e-05,22236.936042322,1.9419657169303948e-05,1780676774.1371472,,,,,,,,,,,,,,
2309,1232,1.9419657169303948e-05,9.709828584651974e-05,9.709828584651974e-05,22239.238560249,1.9419657169303948e-05,1780676776.439675,,,,,,,,,,,,,,
2309,1233,1.9419657169303948e-05,9.709828584651974e-05,9.709828584651974e-05,22241.540615338,1.9419657169303948e-05,1780676778.7417798,,,,,,,,,,,,,,
2309,1234,,,,22243.843654109,,1780676781.0449302,40.0,0.1101759672164917,,,,,,,,,,,,
2319,1235,1.9413286923479434e-05,9.706643461739717e-05,9.706643461739717e-05,22326.725581928,1.9413286923479434e-05,1780676863.9267316,,,,,,,,,,,,,,
2319,1236,1.9413286923479434e-05,9.706643461739717e-05,9.706643461739717e-05,22329.027979107,1.9413286923479434e-05,1780676866.229083,,,,,,,,,,,,,,
2319,1237,1.9413286923479434e-05,9.706643461739717e-05,9.706643461739717e-05,22331.327439794,1.9413286923479434e-05,1780676868.5286036,,,,,,,,,,,,,,
2319,1238,1.9413286923479434e-05,9.706643461739717e-05,9.706643461739717e-05,22333.62832091,1.9413286923479434e-05,1780676870.8295922,,,,,,,,,,,,,,
2319,1239,,,,22335.932926864,,1780676873.1341276,40.0,0.1467321515083313,,,,,,,,,,,,
2329,1240,1.9406882962532876e-05,9.703441481266438e-05,9.703441481266438e-05,22418.814840224,1.9406882962532876e-05,1780676956.0159411,,,,,,,,,,,,,,
2329,1241,1.9406882962532876e-05,9.703441481266438e-05,9.703441481266438e-05,22421.116587388,1.9406882962532876e-05,1780676958.317686,,,,,,,,,,,,,,
2329,1242,1.9406882962532876e-05,9.703441481266438e-05,9.703441481266438e-05,22423.418116514,1.9406882962532876e-05,1780676960.619357,,,,,,,,,,,,,,
2329,1243,1.9406882962532876e-05,9.703441481266438e-05,9.703441481266438e-05,22425.719484978,1.9406882962532876e-05,1780676962.9206717,,,,,,,,,,,,,,
2329,1244,,,,22428.023172995,,1780676965.224485,40.0,0.1438431441783905,,,,,,,,,,,,
2336,1245,,,,22516.069578191,,1780677053.2707705,40.0,,0.09965278953313828,11.756332397460938,0.0,0.09965278953313828,16.75331687927246,0.2905448079109192,,,,,,
2336,1246,,,,22516.580034702,,1780677053.7810855,40.0,,,,,,,,0.0,0.10142470896244049,0.10142470896244049,16.954059600830078,0.29024720191955566,12.71875
2339,1247,1.9400445309401032e-05,9.700222654700514e-05,9.700222654700514e-05,22535.342425216,1.9400445309401032e-05,1780677072.5435038,,,,,,,,,,,,,,
2339,1248,1.9400445309401032e-05,9.700222654700514e-05,9.700222654700514e-05,22537.646364673,1.9400445309401032e-05,1780677074.8475153,,,,,,,,,,,,,,
2339,1249,1.9400445309401032e-05,9.700222654700514e-05,9.700222654700514e-05,22539.948826156,1.9400445309401032e-05,1780677077.1499496,,,,,,,,,,,,,,
2339,1250,1.9400445309401032e-05,9.700222654700514e-05,9.700222654700514e-05,22542.251439106,1.9400445309401032e-05,1780677079.4525342,,,,,,,,,,,,,,
2339,1251,,,,22544.552450305,,1780677081.7537296,41.0,0.10212673246860504,,,,,,,,,,,,
2349,1252,1.939397398714133e-05,9.696986993570664e-05,9.696986993570664e-05,22627.4266733,1.939397398714133e-05,1780677164.6278028,,,,,,,,,,,,,,
2349,1253,1.939397398714133e-05,9.696986993570664e-05,9.696986993570664e-05,22629.730213882,1.939397398714133e-05,1780677166.9313068,,,,,,,,,,,,,,
2349,1254,1.939397398714133e-05,9.696986993570664e-05,9.696986993570664e-05,22632.032106151,1.939397398714133e-05,1780677169.2331922,,,,,,,,,,,,,,
2349,1255,1.939397398714133e-05,9.696986993570664e-05,9.696986993570664e-05,22634.33327403,1.939397398714133e-05,1780677171.534524,,,,,,,,,,,,,,
2349,1256,,,,22636.636632487,,1780677173.8378136,41.0,0.11587861180305481,,,,,,,,,,,,
2359,1257,1.938746901893181e-05,9.693734509465904e-05,9.693734509465904e-05,22719.51920989,1.938746901893181e-05,1780677256.7203197,,,,,,,,,,,,,,
2359,1258,1.938746901893181e-05,9.693734509465904e-05,9.693734509465904e-05,22721.82394148,1.938746901893181e-05,1780677259.0250313,,,,,,,,,,,,,,
2359,1259,1.938746901893181e-05,9.693734509465904e-05,9.693734509465904e-05,22724.126871937,1.938746901893181e-05,1780677261.328137,,,,,,,,,,,,,,
2359,1260,1.938746901893181e-05,9.693734509465904e-05,9.693734509465904e-05,22726.428845243,1.938746901893181e-05,1780677263.6300383,,,,,,,,,,,,,,
2359,1261,,,,22728.73271905,,1780677265.934009,41.0,0.10904604941606522,,,,,,,,,,,,
2369,1262,1.9380930428071e-05,9.690465214035499e-05,9.690465214035499e-05,22811.605564597,1.9380930428071e-05,1780677348.8066702,,,,,,,,,,,,,,
2369,1263,1.9380930428071e-05,9.690465214035499e-05,9.690465214035499e-05,22813.905501242,1.9380930428071e-05,1780677351.106773,,,,,,,,,,,,,,
2369,1264,1.9380930428071e-05,9.690465214035499e-05,9.690465214035499e-05,22816.206740618,1.9380930428071e-05,1780677353.4078987,,,,,,,,,,,,,,
2369,1265,1.9380930428071e-05,9.690465214035499e-05,9.690465214035499e-05,22818.509760895,1.9380930428071e-05,1780677355.7110898,,,,,,,,,,,,,,
2369,1266,,,,22820.811821027,,1780677358.0129037,41.0,0.08530426025390625,,,,,,,,,,,,
2379,1267,1.937435823797786e-05,9.68717911898893e-05,9.68717911898893e-05,22903.682593202,1.937435823797786e-05,1780677440.8839078,,,,,,,,,,,,,,
2379,1268,1.937435823797786e-05,9.68717911898893e-05,9.68717911898893e-05,22905.985001463,1.937435823797786e-05,1780677443.1861858,,,,,,,,,,,,,,
2379,1269,1.937435823797786e-05,9.68717911898893e-05,9.68717911898893e-05,22908.286906215,1.937435823797786e-05,1780677445.488203,,,,,,,,,,,,,,
2379,1270,1.937435823797786e-05,9.68717911898893e-05,9.68717911898893e-05,22910.589161766,1.937435823797786e-05,1780677447.7903028,,,,,,,,,,,,,,
2379,1271,,,,22912.889351426,,1780677450.0905159,41.0,0.08572233468294144,,,,,,,,,,,,
